GeoFips,GeoName,2008,2009,2010,2011,2012,2013,2014,2015,2016
29065,"Dent, MO",26115,27022,26915,27928,28789,29070,30382,31820,32681
29067,"Douglas, MO",21543,21495,21765,23097,23916,24754,26240,27408,28001
29069,"Dunklin, MO",29368,29139,30070,32366,30432,32658,30675,32293,32717
29071,"Franklin, MO",35725,34181,34399,35457,36426,37223,38315,40113,41154
29073,"Gasconade, MO",30776,30603,31092,31914,32857,33843,34780,36130,36448
29075,"Gentry, MO",32994,35281,35067,37343,37420,39835,41964,38350,37920
29077,"Greene, MO",36247,34614,34541,35316,36768,36512,37909,40054,40458
29079,"Grundy, MO",28989,29993,29970,31051,30837,31948,33438,32157,32665
29081,"Harrison, MO",29915,30944,31799,33754,32318,34093,34404,32046,32965
29083,"Henry, MO",32900,33621,33212,33451,34414,36212,37829,39147,39221
29085,"Hickory, MO",21102,21529,21984,22752,24857,25907,26994,29795,29354
29087,"Holt, MO",38911,38016,32201,36999,40205,47293,45953,40036,45355
29089,"Howard, MO",30662,30759,31108,32654,32694,35045,35998,35191,37340
29091,"Howell, MO",26599,26267,27193,27997,28757,29331,30840,32009,31839
29093,"Iron, MO",27120,25841,26214,27589,28691,29229,30822,33043,32284
29095,"Jackson, MO",36984,36622,37034,39014,39177,39421,40641,42639,43243
29097,"Jasper, MO",30487,30391,30483,32890,34835,33904,35159,36652,37583
29099,"Jefferson, MO",34423,33709,33222,34478,35479,36220,37502,38871,39856
29101,"Johnson, MO",28451,28136,29053,30066,30564,31204,32442,34054,34534
29103,"Knox, MO",30618,31952,29591,28329,32928,35631,36731,30822,32709
29105,"Laclede, MO",26397,26618,27288,28841,29638,29949,31344,32466,32825
29107,"Lafayette, MO",33064,32692,32657,34054,34516,36339,37085,37543,39576
29109,"Lawrence, MO",25917,25783,26740,27521,28652,30058,31593,32806,32206
29111,"Lewis, MO",27843,28210,28022,29553,30642,32676,32559,30493,30183
29113,"Lincoln, MO",31633,30931,31165,31646,32830,33411,34934,36531,38054
29115,"Linn, MO",30794,32234,31691,33253,34172,34970,36390,36490,36456
29117,"Livingston, MO",29340,30075,30151,32290,33144,35357,36108,35740,36142
29119,"McDonald, MO",22807,22016,22774,23261,23653,25138,26767,28106,27027
29121,"Macon, MO",34137,33776,31626,34044,33275,34826,35990,38777,40999
29123,"Madison, MO",27467,28078,28382,29803,30761,32043,32886,33760,33491
29125,"Maries, MO",26054,26714,27183,28364,28909,30500,31226,31897,32250
29127,"Marion, MO",32175,32701,33269,34560,35675,36012,36273,36651,37498
29129,"Mercer, MO",26657,27035,27681,28439,30516,31681,36472,29061,30049
29131,"Miller, MO",25686,25768,26918,28687,30168,31082,32810,34435,34341
29133,"Mississippi, MO",27503,26965,25687,27113,28494,30745,30219,27475,30038
29135,"Moniteau, MO",29749,28973,30056,30054,31286,30826,33317,34526,33671
29137,"Monroe, MO",31599,32333,33675,34709,33576,38278,37519,36799,39462
29139,"Montgomery, MO",28843,28239,30689,30625,32133,35004,37008,36424,38484
29141,"Morgan, MO",30636,31053,30184,33004,36745,34903,37511,39385,38826
29143,"New Madrid, MO",29700,28141,28697,31950,29409,34687,31458,30645,32517
29145,"Newton, MO",31072,30513,31457,33288,34125,34227,35295,36491,36474
29147,"Nodaway, MO",26130,27720,26670,27650,27753,29622,29146,28185,29176
29149,"Oregon, MO",21697,22142,22960,24798,26559,27730,29468,30408,31020
29151,"Osage, MO",33964,33220,34237,35561,34939,38458,42418,45191,43334
29153,"Ozark, MO",22041,22397,23922,25800,24282,27411,28833,29329,30122
29155,"Pemiscot, MO",29912,28829,28897,31977,30893,34152,32663,30196,32889
29157,"Perry, MO",29147,29441,31046,31915,34357,35596,36578,37610,38585
29159,"Pettis, MO",30278,30583,31306,32410,32407,33421,34657,35658,35599
29161,"Phelps, MO",28320,28981,29793,31298,31993,32790,33705,35387,36319
29163,"Pike, MO",26857,26358,27921,28684,29099,30480,31660,31673,32439
29165,"Platte, MO",46560,45796,45621,46910,49006,49384,51573,54608,55202
29167,"Polk, MO",25475,25112,25457,26768,28463,29265,31256,32054,32332
29169,"Pulaski, MO",38822,39425,38719,40611,39172,38700,37248,37877,37058
29171,"Putnam, MO",26042,26772,26931,29691,30008,33401,38387,33934,32610
29173,"Ralls, MO",32944,33418,33981,35866,35802,36510,35546,35833,36752
29175,"Randolph, MO",29289,29138,29805,30831,33365,34047,35180,35497,36769
29177,"Ray, MO",31789,31347,31922,33264,34015,35184,36789,38779,39886
29179,"Reynolds, MO",22867,24257,25383,27136,29698,29526,30525,32044,31735
29181,"Ripley, MO",25039,26141,26750,28242,29361,30490,31253,32944,33515
29183,"St. Charles, MO",41949,40215,40706,42658,44843,45745,46937,48874,50102
29185,"St. Clair, MO",24689,25358,25683,26062,27212,27318,28777,28566,28714
29186,"Ste. Genevieve, MO",32025,31844,31989,33087,35350,33676,35260,35664,35459
29187,"St. Francois, MO",27047,27181,27339,28022,29058,29528,30450,31176,31668
29189,"St. Louis, MO",54559,51163,54140,55301,60957,58389,61295,62877,66136
29195,"Saline, MO",32662,33068,32848,36916,35364,38171,38062,35559,36054
29197,"Schuyler, MO",24228,25443,26378,28853,27366,30834,31225,29739,29636
29199,"Scotland, MO",29034,30631,29592,31614,33916,36090,37766,31964,31679
29201,"Scott, MO",35828,32293,32975,34631,36466,36867,38167,37468,38093
29203,"Shannon, MO",19701,20899,22148,23885,26203,27997,28679,29863,31242
29205,"Shelby, MO",32462,33871,33849,36234,35199,38687,39307,35422,35169
29207,"Stoddard, MO",32388,30965,31454,35131,33975,37173,34717,35257,36611
29209,"Stone, MO",27497,27592,27579,28104,29702,31561,34087,35639,37225
29211,"Sullivan, MO",32147,32581,32941,35265,35014,38054,42936,35233,34825
29213,"Taney, MO",28398,28584,29677,30705,31747,32271,33629,34411,35109
29215,"Texas, MO",22243,22551,23083,24496,25270,25649,26584,26742,26592
29217,"Vernon, MO",28172,28549,29635,31240,32980,34846,36432,34325,33850
29219,"Warren, MO",32891,31627,31907,33361,34352,35281,36294,37991,39467
29221,"Washington, MO",23021,23356,23832,24988,26079,26636,27036,28575,28495
29223,"Wayne, MO",23906,24337,24424,25721,26513,27410,28018,30323,31864
29225,"Webster, MO",26450,26203,27094,28086,29082,29277,30987,30851,31313
29227,"Worth, MO",27601,30188,30694,31259,33207,35222,38396,34743,32381
29229,"Wright, MO",22277,23063,24668,26368,27783,29106,30492,30745,30680
29510,"St. Louis (Independent City), MO",35514,34731,35267,37347,38722,40292,40259,41554,42103
30001,"Beaverhead, MT",31490,31366,32062,35309,36530,38344,41098,43549,43029
30003,"Big Horn, MT",24554,23922,24676,25877,26319,26230,26429,28041,28486
30005,"Blaine, MT",24911,25613,26466,27703,27198,28895,27825,28358,26895
30007,"Broadwater, MT",33483,31449,31161,33539,32354,36589,36630,37028,38394
30009,"Carbon, MT",35073,33071,35445,38804,42221,42825,45875,48351,48720
30011,"Carter, MT",33195,27439,29058,32965,45095,46796,50370,51281,44422
30013,"Cascade, MT",36434,36711,38346,39241,40149,39570,41212,42370,43080
30015,"Chouteau, MT",32944,27175,30078,34457,34875,34635,31451,32124,30272
30017,"Custer, MT",33323,31692,35288,35872,38322,39591,40708,41901,40276
30019,"Daniels, MT",32540,37695,50754,42838,61125,55066,47398,46963,43857
30021,"Dawson, MT",33722,32037,34428,37246,41434,41972,45163,41767,40299
30023,"Deer Lodge, MT",28858,29353,30587,31805,32565,32986,34348,35209,36147
30025,"Fallon, MT",41418,41122,44360,47034,55622,54831,54041,50386,44500
30027,"Fergus, MT",33677,31748,33890,35341,37681,37607,37581,38349,38924
30029,"Flathead, MT",35720,33264,35713,36397,39032,39562,41402,44042,45646
30031,"Gallatin, MT",38785,36156,37886,40246,43390,44487,47580,49761,50445
30033,"Garfield, MT",28105,23994,30197,33064,35599,35385,34870,38812,33489
30035,"Glacier, MT",28729,28850,29539,30659,31171,30675,30774,31025,32302
30037,"Golden Valley, MT",41444,33281,36811,43043,47193,48822,48989,54920,51229
30039,"Granite, MT",30719,30285,32190,35549,38815,39318,39190,41804,41080
30041,"Hill, MT",35429,34076,35636,39605,40357,39581,39526,41995,41063
30043,"Jefferson, MT",36689,35722,38221,41270,42564,42752,44155,45257,45857
30045,"Judith Basin, MT",31197,29265,33580,38038,42351,39093,40858,48257,44656
30047,"Lake, MT",28054,27160,28791,29581,31520,31228,34031,34705,35575
30049,"Lewis and Clark, MT",39552,40431,45449,46484,45374,42110,44200,44752,45670
30051,"Liberty, MT",30938,29127,33453,36383,37358,44930,42262,44983,39284
30053,"Lincoln, MT",26869,26608,27610,28337,29398,30058,32405,34086,34703
30055,"McCone, MT",29102,27006,35014,30940,38055,43037,40768,39301,36863
30057,"Madison, MT",36791,36221,34869,40005,39393,41926,43895,45885,47452
30059,"Meagher, MT",30415,31677,34010,39437,38376,37510,39051,42306,39037
30061,"Mineral, MT",28733,28876,28904,29978,32287,33378,34256,36089,37169
30063,"Missoula, MT",35839,36095,34985,37214,39676,39416,42150,46363,46029
30065,"Musselshell, MT",30057,30897,33010,33789,36458,37888,39913,40616,38270
30067,"Park, MT",35933,33494,34951,39120,39404,39022,41451,43779,45095
30069,"Petroleum, MT",34052,31232,27391,35741,41028,49927,50094,47095,38406
30071,"Phillips, MT",30703,30161,31914,34825,36740,35516,33570,35178,34245
30073,"Pondera, MT",36465,34365,36286,40672,38857,39676,39764,39338,39951
30075,"Powder River, MT",22774,22664,26435,27736,32113,35707,35589,39234,35966
30077,"Powell, MT",24967,24575,26904,28749,30510,32372,35628,39134,39475
30079,"Prairie, MT",32308,29781,31615,34972,39619,40139,44796,49329,45516
30081,"Ravalli, MT",32049,31307,32629,34469,36710,36747,38561,40531,41584
30083,"Richland, MT",44117,40270,46825,54734,64203,67804,72279,62377,54454
30085,"Roosevelt, MT",27093,27616,30903,30671,34854,35722,34672,31876,31408
30087,"Rosebud, MT",32319,32375,34166,36059,37793,38383,40293,42588,42684
30089,"Sanders, MT",26487,25640,26660,27140,28331,29039,30408,32816,32890
30091,"Sheridan, MT",46986,46947,49074,49443,55409,55480,48307,44250,39639
30093,"Silver Bow, MT",45385,41807,43441,50819,51403,48924,46895,44775,45064
30095,"Stillwater, MT",36126,34384,36234,40758,43900,44759,47830,50106,51496
30097,"Sweet Grass, MT",36525,30876,32591,35039,38159,38395,42075,43254,42850
30099,"Teton, MT",36993,36301,36941,43939,45101,41925,42210,44299,42752
30101,"Toole, MT",37057,34030,35560,42934,44490,45135,42301,40112,39910
30103,"Treasure, MT",39613,41860,38684,45646,45798,53706,53715,51324,49604
30105,"Valley, MT",34408,31692,35517,37073,42317,44028,42872,42750,41305
30107,"Wheatland, MT",25051,22538,26848,32292,33879,35340,37212,38388,37048
30109,"Wibaux, MT",31871,30047,33996,36384,44442,41810,42572,41867,37113
30111,"Yellowstone, MT",39449,38094,39495,41754,44990,44785,47337,48254,47726
31001,"Adams, NE",36596,36258,37149,41331,43464,44724,46735,47578,46397
31003,"Antelope, NE",36260,36345,40811,54178,51992,56041,53586,51023,51774
31005,"Arthur, NE",26980,25939,28446,37994,26028,34264,53941,62815,48596
31007,"Banner, NE",38972,33831,44362,73931,57369,81321,90728,90944,87793
31009,"Blaine, NE",36640,33371,33304,53485,37604,63598,84797,93437,80002
31011,"Boone, NE",36378,37691,43371,60186,50647,58044,58057,55057,51615
31013,"Box Butte, NE",37094,34341,35035,42038,42345,43051,45006,44699,43029
31015,"Boyd, NE",32444,33538,38443,48449,41860,42271,47599,51134,50273
31017,"Brown, NE",30674,31112,36144,45176,44697,52910,62615,67975,67454
31019,"Buffalo, NE",38941,39545,38224,42652,48629,44710,47538,50539,50078
31021,"Burt, NE",34970,36401,37298,43994,41877,44888,44278,45315,43247
31023,"Butler, NE",36849,35960,37027,45373,41891,44734,44238,46147,41612
31025,"Cass, NE",39124,39577,39503,44133,42640,44117,43748,45951,46996
31027,"Cedar, NE",34643,34420,39873,52100,46165,46053,45861,47232,45194
31029,"Chase, NE",39175,31523,40038,46017,61179,64738,59083,58209,64633
31031,"Cherry, NE",31205,30559,33477,41463,41118,48719,58002,59933,53809
31033,"Cheyenne, NE",40668,39012,40617,45759,46659,49379,50204,49359,47769
31035,"Clay, NE",38215,36300,38638,49151,47249,55250,52062,50572,51063
31037,"Colfax, NE",32728,31886,33076,38557,36645,39335,39142,40585,41512
31039,"Cuming, NE",40574,41757,48454,61512,53570,65458,73432,78929,75292
31041,"Custer, NE",33976,33937,37068,45243,43496,51338,53574,56789,53479
31043,"Dakota, NE",29111,28592,29341,30924,31233,32351,34266,36624,36942
31045,"Dawes, NE",26283,26413,28080,31555,32808,34118,37207,37640,37255
31047,"Dawson, NE",29243,29349,30501,35057,36898,40222,41874,42854,41619
31049,"Deuel, NE",34793,32743,31798,40275,35601,41400,43928,47982,44694
31051,"Dixon, NE",31092,31906,34974,37297,36138,39949,40186,40364,40180
31053,"Dodge, NE",35934,35576,36685,40304,39771,40985,41561,44954,43170
31055,"Douglas, NE",48291,46450,49833,54254,56086,52796,57914,59083,57269
31057,"Dundy, NE",50298,46712,54098,65900,62220,72086,74911,79794,70945
31059,"Fillmore, NE",46970,43779,45232,59111,58896,64389,57058,57418,51038
31061,"Franklin, NE",39376,36745,35093,44181,46371,50950,46770,46939,44582
31063,"Frontier, NE",35235,36608,38335,51508,45780,51523,46018,47491,42886
31065,"Furnas, NE",39973,38153,40885,52562,44874,54730,51404,48152,44320
31067,"Gage, NE",39963,39166,38885,43319,42018,43196,44755,46489,43194
31069,"Garden, NE",44043,37689,35347,50622,42138,48014,51181,49338,45229
31071,"Garfield, NE",29828,30431,31763,43157,39403,46200,52407,57461,52435
31073,"Gosper, NE",41292,43162,41684,53788,50462,65942,58142,56053,47853
31075,"Grant, NE",27822,29598,33130,40412,36291,46526,60192,72702,60196
31077,"Greeley, NE",27527,29843,30122,40374,41663,50149,47583,51512,46071
31079,"Hall, NE",35541,33891,34297,36376,37577,37553,38333,39848,39828
31081,"Hamilton, NE",41783,40989,40559,49127,53925,55842,53203,53900,51513
31083,"Harlan, NE",37886,39164,39708,50850,46693,57172,55154,57650,51882
31085,"Hayes, NE",52323,43715,50238,67497,63882,81728,84515,90726,80969
31087,"Hitchcock, NE",32356,32815,34803,42984,41759,46553,43880,43313,39883
31089,"Holt, NE",36736,35284,37800,49162,50791,56494,57295,58752,53377
31091,"Hooker, NE",27960,29439,32242,36075,34790,45343,58343,60051,53997
31093,"Howard, NE",34358,33552,35277,41062,40169,43469,43444,45627,44754
31095,"Jefferson, NE",37065,35544,36857,43397,41215,44630,45370,45647,44165
31097,"Johnson, NE",30128,31219,31451,33518,32115,32093,32117,32348,30311
31099,"Kearney, NE",51092,46460,44633,56836,56795,70566,84956,97280,62663
31101,"Keith, NE",34364,33522,33976,39489,41450,43149,42651,44499,43633
31103,"Keya Paha, NE",28222,27524,32964,52316,56460,68774,78535,73785,57230
31105,"Kimball, NE",40241,35106,38336,47878,54663,47617,47334,44678,43159
31107,"Knox, NE",31355,33021,36512,45270,40741,41108,43443,45177,43016
31109,"Lancaster, NE",39124,37980,38920,40440,42324,41984,43307,45098,45427
31111,"Lincoln, NE",36542,35799,37670,42040,44630,44579,48030,49988,47190
31113,"Logan, NE",34940,32423,34712,48855,43265,54187,59396,60074,51551
31115,"Loup, NE",28846,23367,31112,36069,41220,57646,68848,76819,69885
31117,"McPherson, NE",22097,23955,29317,42490,41192,50509,70082,75641,61468
31119,"Madison, NE",37191,35623,37249,40231,41734,41751,43197,44350,44508
31121,"Merrick, NE",34384,34607,37306,44787,44595,47914,50317,53188,49978
31123,"Morrill, NE",40337,35012,38449,51221,47836,53760,58025,61055,57975
31125,"Nance, NE",35373,34034,36052,45154,37785,40632,38810,37470,34878
31127,"Nemaha, NE",38503,40676,38990,45820,44175,45706,43853,43905,44597
31129,"Nuckolls, NE",36424,35208,35023,47476,45108,53232,50263,52243,47525
31131,"Otoe, NE",36899,39254,38356,44127,45670,43924,43432,45820,46370
31133,"Pawnee, NE",37817,34171,34030,43760,37923,39377,38785,40097,36195
31135,"Perkins, NE",47746,40301,40641,63103,64541,72133,59001,55448,54138
31137,"Phelps, NE",40403,39973,43454,51084,51503,60514,61154,63955,58800
31139,"Pierce, NE",37814,34539,37938,46837,45674,49483,54699,61621,51652
31141,"Platte, NE",36298,35584,37477,41949,41704,42929,44393,44687,44358
31143,"Polk, NE",40528,41591,41239,50962,49109,54404,52431,54549,51053
31145,"Red Willow, NE",37495,36428,37562,41487,43525,43656,45739,45676,44256
31147,"Richardson, NE",36086,36286,35604,43645,40237,43222,43473,44785,43023
31149,"Rock, NE",30881,29937,38926,53448,52454,57664,69106,71152,64753
31151,"Saline, NE",33608,32780,33018,38267,37544,39480,37797,39338,38616
31153,"Sarpy, NE",40583,40035,40511,41872,42896,43484,44558,46655,47222
31155,"Saunders, NE",37662,37722,37534,42853,42176,44183,44328,46794,47322
31157,"Scotts Bluff, NE",33723,33417,33760,36613,38611,38817,41316,42788,42639
31159,"Seward, NE",38017,37677,38181,42544,44025,44690,45390,46175,45444
31161,"Sheridan, NE",35397,33963,35422,42554,43016,46288,49675,50669,47130
31163,"Sherman, NE",33600,32846,32143,39874,42681,48242,47576,47068,43000
31165,"Sioux, NE",29788,27674,33582,52150,49011,57442,71526,73889,68248
31167,"Stanton, NE",31909,33548,35308,43894,37431,37416,36634,42040,41226
31169,"Thayer, NE",42959,39948,40798,53284,54909,59028,52874,53875,51664
31171,"Thomas, NE",36514,40264,41918,50671,44418,57367,74611,79671,62212
31173,"Thurston, NE",33990,35302,36666,45237,38905,40741,39326,40046,37674
31175,"Valley, NE",35351,33900,34800,43083,41696,45485,44651,45036,46471
31177,"Washington, NE",42202,42675,43393,47931,49155,48547,49540,52285,51836
31179,"Wayne, NE",32449,32068,35592,42517,37457,36975,36249,37836,37554
31181,"Webster, NE",35817,35396,35457,42857,41911,50122,52863,58795,55215
31183,"Wheeler, NE",38271,39383,47335,66915,65293,87152,111891,130756,107854
31185,"York, NE",39661,40045,40699,46191,48960,50163,47028,46772,44754
32001,"Churchill, NV",32419,31600,33642,35556,35510,36444,38625,39888,41139
32003,"Clark, NV",38436,35005,35890,37182,39231,38792,40967,43421,44318
32005,"Douglas, NV",52827,50002,51360,52634,55132,55661,58587,66235,65847
32007,"Elko, NV",38087,37571,41077,43253,42523,41686,41807,42268,42449
32009,"Esmeralda, NV",33509,34314,39881,43801,47867,47782,53101,48568,47902
32011,"Eureka, NV",34795,33111,32751,38766,38309,36900,39384,36068,36206
32013,"Humboldt, NV",35356,37791,40956,43517,42746,42536,42848,44224,43227
32015,"Lander, NV",40207,43332,45997,48523,49258,51677,53466,55598,55640
32017,"Lincoln, NV",24962,25604,27455,30246,29935,31231,33875,36866,37663
32019,"Lyon, NV",29350,29087,28480,29959,30309,31010,32705,33982,35585
32021,"Mineral, NV",37526,38572,40485,37654,32662,32301,34460,35114,36410
32023,"Nye, NV",31420,31300,33046,31562,30677,31394,33051,34699,34486
32027,"Pershing, NV",22645,22234,23596,26021,26491,26593,29737,30966,30072
32029,"Storey, NV",38212,35677,36019,36698,37954,38441,41215,44089,46130
32031,"Washoe, NV",43440,41439,43870,45524,43711,43815,45980,50251,52023
32033,"White Pine, NV",33985,35575,38656,38617,37800,37513,38638,40907,40263
32510,"Carson City (Independent City), NV",29975,41353,44738,43089,39288,40381,41975,44273,44057
33001,"Belknap, NH",43376,42725,44164,46611,48865,49853,51446,54024,55423
33003,"Carroll, NH",41595,41307,42727,45312,47185,48491,50054,52454,54641
33005,"Cheshire, NH",39899,39392,40668,42344,43908,43829,45438,47849,48513
33007,"Coos, NH",33620,33950,34647,35630,36638,36866,37084,38975,40525
33009,"Grafton, NH",43767,43075,45674,46756,49198,49023,52334,55187,56748
33011,"Hillsborough, NH",48274,46695,47642,49940,51948,51475,53058,54558,55974
33013,"Merrimack, NH",48077,49690,54141,53754,54497,51994,51761,51703,53748
33015,"Rockingham, NH",50764,49370,52488,55876,58756,58759,61563,64861,66870
33017,"Strafford, NH",38107,37392,38395,39915,41160,41629,43398,45718,47007
33019,"Sullivan, NH",38042,38108,39073,40982,42961,43787,46063,46998,49019
34001,"Atlantic, NJ",39219,38154,38712,40177,40914,41377,42419,43040,43605
34003,"Bergen, NJ",67008,63967,65775,68364,71346,70675,73068,76277,77569
34005,"Burlington, NJ",47920,47636,48406,49758,50610,51075,52798,54926,56359
34007,"Camden, NJ",41008,40751,41362,42945,43575,43992,45566,47195,48403
34009,"Cape May, NJ",42767,42484,44447,46250,47362,48123,50049,51900,53541
34011,"Cumberland, NJ",31590,32235,33168,33814,33435,33480,34292,35447,36040
34013,"Essex, NJ",51466,50109,50950,52545,52889,53256,55374,57140,57997
34015,"Gloucester, NJ",41635,41607,42213,43463,44751,45471,46767,48794,49778
34017,"Hudson, NJ",44262,41887,43772,44335,45705,46276,49512,52626,54084
34019,"Hunterdon, NJ",71526,68995,70203,71765,74832,74428,77805,79635,82113
34021,"Mercer, NJ",55770,52079,52866,55586,58021,56544,60154,61091,61855
34023,"Middlesex, NJ",47475,45538,47056,50316,52505,51331,52450,53225,54598
34025,"Monmouth, NJ",60395,57005,57563,60251,62671,63155,66355,69313,71290
34027,"Morris, NJ",73494,70195,74035,76536,79208,80078,82997,86633,89211
34029,"Ocean, NJ",40726,39696,40222,41649,42786,42997,44443,46299,47638
34031,"Passaic, NJ",39401,38833,39894,41031,41489,41925,44065,44983,45344
34033,"Salem, NJ",39378,39394,40399,41593,40710,41079,41716,43675,44041
34035,"Somerset, NJ",72417,68607,69330,70886,74336,77680,81748,86259,89699
34037,"Sussex, NJ",47920,46582,47633,49126,50723,51234,53449,54881,56303
34039,"Union, NJ",52449,49354,50577,52336,54077,54901,57727,59522,60673
34041,"Warren, NJ",44209,43276,44034,45279,46449,46654,48119,49760,50324
35001,"Bernalillo, NM",36190,35561,35613,36729,36899,36274,38520,39977,41349
35003,"Catron, NM",25161,24993,25917,27698,28623,28346,30977,32060,30946
35005,"Chaves, NM",31721,28409,31707,34588,35288,34473,37305,36186,36099
35006,"Cibola, NM*",22485,22785,23027,23433,23793,23889,25303,26271,26100
35007,"Colfax, NM",30203,30677,32474,35607,35578,35108,37452,37802,38261
35009,"Curry, NM",34619,33842,36883,38638,39559,39079,40783,39812,40366
35011,"De Baca, NM",30407,27759,31774,43171,41342,40022,46632,44124,46496
35013,"Doña Ana, NM",28152,29127,30508,31036,31374,30589,32011,33493,34544
35015,"Eddy, NM",40862,38596,43514,45470,49948,46891,50961,48355,44794
35017,"Grant, NM",30591,29643,30527,32144,33345,33270,34484,36351,36370
35019,"Guadalupe, NM",22669,23372,25717,28118,27391,27852,30535,32216,32938
35021,"Harding, NM",30780,29920,34886,44551,50070,40606,50104,40823,41342
35023,"Hidalgo, NM",28632,26884,28407,31921,34283,35965,38032,38662,38782
35025,"Lea, NM",36816,32223,33156,36971,40092,39182,39928,39954,36528
35027,"Lincoln, NM",31458,30765,31400,32992,36694,35614,38819,40778,39646
35028,"Los Alamos, NM",62427,60727,61223,63277,62600,60415,63104,64480,67490
35029,"Luna, NM",23858,24593,27108,27147,26912,27005,27932,29046,28988
35031,"McKinley, NM",22399,23304,23610,24091,24179,23467,24249,25085,25497
35033,"Mora, NM",29826,37187,43614,45163,42419,43154,50001,48762,45871
35035,"Otero, NM",27934,29183,31234,31752,31669,30816,31927,32857,33236
35037,"Quay, NM",28768,29697,30127,30794,30504,31093,33864,33311,34264
35039,"Rio Arriba, NM",29456,29739,30455,30925,31229,29145,30579,32178,32402
35041,"Roosevelt, NM",29760,27260,31579,34500,34127,33747,37693,35997,36012
35043,"Sandoval, NM",35090,34234,34350,35693,36821,36583,37834,38975,40381
35045,"San Juan, NM",32825,30438,30773,32693,33325,32554,34436,34744,33591
35047,"San Miguel, NM",27605,28413,28916,29501,30414,29062,31386,32880,33027
35049,"Santa Fe, NM",45776,43773,43857,45677,47601,47318,51416,51935,54557
35051,"Sierra, NM",28215,28746,30147,30120,30875,30245,33157,34311,34673
35053,"Socorro, NM",26755,26574,28460,28930,29986,29331,31244,32154,32655
35055,"Taos, NM",29893,28985,29289,30340,31717,30561,33033,34305,34600
35057,"Torrance, NM",25270,24231,25204,26131,26695,26547,28929,30107,30540
35059,"Union, NM",23506,24216,23154,30483,31313,35027,36222,34163,36024
35061,"Valencia, NM*",28665,28460,28376,29255,28872,28660,30557,31589,32746
36001,"Albany, NY",43511,44014,46273,47895,49421,49771,52358,54106,53936
36003,"Allegany, NY",27661,27501,28320,29003,29864,29739,31141,31902,32061
36005,"Bronx, NY",27856,28143,29068,29394,29116,29172,29988,31074,31592
36007,"Broome, NY",33957,34368,35443,36236,37042,36935,37158,38615,38938
36009,"Cattaraugus, NY",31167,31858,33278,33297,34094,34140,35100,36298,36291
36011,"Cayuga, NY",31368,31297,33125,34736,36049,36842,37839,38616,39207
36013,"Chautauqua, NY",29907,29941,31382,32796,33981,34378,35562,36696,37042
36015,"Chemung, NY",33664,33665,35156,36722,37304,37817,39055,39571,39887
36017,"Chenango, NY",29454,29956,31324,33077,34728,35673,36730,37838,38551
36019,"Clinton, NY",32789,33885,35493,36063,37085,37770,38566,40817,41167
36021,"Columbia, NY",40303,40446,42175,43725,45680,46120,48323,49879,50954
36023,"Cortland, NY",29702,30451,31501,32626,34043,34156,35020,37433,37421
36025,"Delaware, NY",29123,29558,30683,31552,32586,33548,34880,35265,35647
36027,"Dutchess, NY",42396,41480,42451,44088,45988,46340,47681,50017,51556
36029,"Erie, NY",37684,37991,39348,40651,41989,42128,43142,44915,45666
36031,"Essex, NY",32820,33405,34674,35983,37809,38655,39583,40263,41739
36033,"Franklin, NY",29362,30163,31521,32674,33296,34077,34486,35538,35976
36035,"Fulton, NY",31652,32345,33630,34214,34889,35649,36460,38265,39681
36037,"Genesee, NY",33472,33543,34762,35786,36695,37449,38690,40041,40053
36039,"Greene, NY",32250,33232,35447,37207,39042,40103,41925,43557,44145
36041,"Hamilton, NY",37910,40159,41005,42557,42036,42184,45458,44770,46428
36043,"Herkimer, NY",30552,31757,33061,34370,35338,36153,36608,37791,38285
36045,"Jefferson, NY",37849,39509,41408,42487,41751,41285,41436,41720,42020
36047,"Kings, NY",33904,33644,35002,36341,37103,37749,39284,41584,43076
36049,"Lewis, NY",33389,34315,36168,39680,38946,40266,41146,40953,41066
36051,"Livingston, NY",31393,31501,33477,35402,35902,35850,36983,37941,39598
36053,"Madison, NY",32372,32741,33966,35605,36851,37120,38801,40449,41502
36055,"Monroe, NY",40195,40104,41584,43220,45418,44568,45227,47415,47987
36057,"Montgomery, NY",33126,33303,34539,35076,35351,35962,36052,37470,38615
36059,"Nassau, NY",65791,63335,66037,68708,73543,72250,75003,78025,79933
36061,"New York, NY",119586,112998,119049,128465,135389,138904,145864,149160,158512
36063,"Niagara, NY",33747,33979,34797,36428,37170,37614,38498,39965,40915
36065,"Oneida, NY",34107,34700,35993,36717,37516,37692,38019,39353,40144
36067,"Onondaga, NY",39076,39255,40240,41637,43146,43103,44219,46436,47020
36069,"Ontario, NY",38164,38277,39821,41708,43087,44132,45807,49242,49110
36071,"Orange, NY",40199,39487,40240,41794,43118,43826,44662,46267,46762
36073,"Orleans, NY",28365,28921,30467,31529,32409,33111,33909,35394,35812
36075,"Oswego, NY",30222,30488,32022,32529,33740,33810,34798,35988,36738
36077,"Otsego, NY",31631,31911,33364,34594,35951,36610,37863,39555,40372
36079,"Putnam, NY",51653,49969,51531,53968,62541,55839,58078,60141,61804
36081,"Queens, NY",36102,35746,36731,37549,38183,38412,39418,41480,42117
36083,"Rensselaer, NY",37720,37982,38817,39511,40421,41445,42051,43944,44764
36085,"Richmond, NY",43556,42655,43379,44675,45598,45496,47224,49741,50477
