GeoFips,GeoName,1990,1991,1992,1993,1994,1995,1996,1997,1998
18155,"Switzerland, IN",12123,12910,13910,14866,16311,16416,17683,19154,19265
18157,"Tippecanoe, IN",16426,16888,17911,18404,19284,20247,20753,21851,23307
18159,"Tipton, IN",17668,18092,19570,20645,22393,22524,24460,25527,25718
18161,"Union, IN",14032,14235,16035,16645,18335,18727,20132,20505,21703
18163,"Vanderburgh, IN",19190,19608,20909,21705,22347,23060,24250,25216,27496
18165,"Vermillion, IN",15098,15794,17085,17682,18317,18894,20321,20575,22053
18167,"Vigo, IN",15708,16413,17377,17890,18747,19376,19676,20205,21581
18169,"Wabash, IN",16255,16491,17588,18534,19718,20253,21401,22467,23942
18171,"Warren, IN",14969,13157,16139,17040,18011,16296,19913,20251,20027
18173,"Warrick, IN",18212,18594,19949,20928,21936,22510,23908,25310,26790
18175,"Washington, IN",13733,13839,15257,15977,16852,17086,18217,19123,20209
18177,"Wayne, IN",16087,16359,17357,17995,19564,20039,21266,22686,23913
18179,"Wells, IN",17579,17604,18922,19786,20995,21209,22514,23779,24192
18181,"White, IN",16626,16439,18135,19502,20463,20956,21216,21647,22860
18183,"Whitley, IN",17026,17118,18668,19687,20912,21729,22736,24375,25168
19001,"Adair, IA",16198,15704,17331,15855,18700,17405,20879,21269,22118
19003,"Adams, IA",15171,15504,16789,15481,18368,16905,21654,21748,22443
19005,"Allamakee, IA",15255,14813,16083,15763,17104,17409,19398,19987,20960
19007,"Appanoose, IA",13555,14057,14782,14792,16186,16205,17845,18396,19171
19009,"Audubon, IA",16142,16921,18168,16571,19190,19290,22948,23628,22483
19011,"Benton, IA",16302,16427,17682,17340,18987,19784,21946,23109,23702
19013,"Black Hawk, IA",16619,16887,17911,18262,19423,20366,21211,22583,23491
19015,"Boone, IA",17720,18367,19828,19835,21931,22130,23973,24730,25531
19017,"Bremer, IA",16396,16762,18444,18527,20097,20917,22882,24178,24493
19019,"Buchanan, IA",15481,15807,16805,16176,18066,18313,20528,21851,22308
19021,"Buena Vista, IA",16388,16570,17551,16740,18899,19559,21970,23028,23023
19023,"Butler, IA",15790,15981,17571,16900,18915,19024,21759,22024,22351
19025,"Calhoun, IA",15609,15256,17696,15849,19499,19561,22828,22386,20983
19027,"Carroll, IA",16878,17319,19151,18622,20111,20720,23217,24378,24442
19029,"Cass, IA",16303,16500,17946,17352,19073,19134,21540,22322,23571
19031,"Cedar, IA",17633,17665,18856,18859,21072,21378,24288,24960,25885
19033,"Cerro Gordo, IA",17332,17528,18291,18248,20043,20984,22591,23509,24617
19035,"Cherokee, IA",17011,17192,17821,17263,18968,19747,22736,23194,23703
19037,"Chickasaw, IA",15738,16044,17420,16555,18899,20050,22183,23161,23376
19039,"Clarke, IA",14512,14374,14830,13909,15505,15105,16492,18108,18102
19041,"Clay, IA",17165,16861,18018,17274,20372,21085,23800,24235,24826
19043,"Clayton, IA",15714,15537,16978,16186,17437,18618,21040,22109,22549
19045,"Clinton, IA",16555,16930,18011,17811,18994,19804,21558,22171,22865
19047,"Crawford, IA",15483,15078,16579,16317,18489,18548,20574,21175,20894
19049,"Dallas, IA",18647,19266,20867,21200,22853,23937,26091,27114,28167
19051,"Davis, IA",14177,13703,15132,15147,16372,15733,18044,18689,18855
19053,"Decatur, IA",12765,13000,13630,13581,14621,13842,15495,16619,16564
19055,"Delaware, IA",16189,15474,16977,16495,18317,18043,21455,22152,21955
19057,"Des Moines, IA",17610,17918,18792,19196,20210,20886,22208,23260,24406
19059,"Dickinson, IA",18771,18822,20276,20394,22701,24072,26727,27328,28634
19061,"Dubuque, IA",16968,17407,18739,19211,20514,21627,22527,23387,24859
19063,"Emmet, IA",15813,15519,16903,15772,18636,19214,21542,22407,23433
19065,"Fayette, IA",15022,14907,15820,15160,17419,17822,20005,20520,20251
19067,"Floyd, IA",16752,16944,17649,16953,18307,18827,20688,21515,21596
19069,"Franklin, IA",16306,15725,18273,15712,19733,19694,23830,23971,24494
19071,"Fremont, IA",15107,15819,17333,15548,18772,18843,22979,23554,23862
19073,"Greene, IA",16103,16666,19101,16757,19946,20575,23236,22202,22033
19075,"Grundy, IA",18159,18886,20871,19688,21927,23584,25199,26751,26017
19077,"Guthrie, IA",16321,16518,17636,16562,18859,19056,21393,22153,23078
19079,"Hamilton, IA",17701,18436,19301,18345,21957,21874,25144,25900,25284
19081,"Hancock, IA",16464,15278,17700,16376,19761,19283,22573,23097,22861
19083,"Hardin, IA",17121,17097,18727,18110,20342,20762,23172,23880,24100
19085,"Harrison, IA",14628,15194,17259,16705,18683,18950,22172,22568,22144
19087,"Henry, IA",16761,16924,17826,17833,19027,19136,20862,22044,22370
19089,"Howard, IA",15537,15427,16457,15292,18479,18674,20903,21988,22983
19091,"Humboldt, IA",16548,16205,18918,17423,20748,21908,24945,24710,24522
19093,"Ida, IA",16515,16201,17898,16470,18946,19383,22866,23027,23348
19095,"Iowa, IA",17795,18581,20873,20597,22483,21812,24595,27051,28058
19097,"Jackson, IA",15220,14924,16125,16568,17454,17686,19484,20653,21046
19099,"Jasper, IA",18307,18387,19373,19266,21132,21727,23357,24250,24957
19101,"Jefferson, IA",16140,16116,18071,17682,19727,20199,22490,25074,26044
19103,"Johnson, IA",18829,19630,20578,21438,22692,23454,24658,25590,27238
19105,"Jones, IA",14783,14480,15564,15186,16557,16694,18497,19207,19887
19107,"Keokuk, IA",15822,16015,16931,15884,17986,17319,20196,21983,21181
19109,"Kossuth, IA",16416,15185,17679,15502,19583,19401,22844,23957,23671
19111,"Lee, IA",16160,16425,17460,17579,19004,19604,21448,21933,22503
19113,"Linn, IA",19999,20478,21241,21945,23194,24232,25520,26703,29166
19115,"Louisa, IA",16021,15884,17403,16830,18361,18774,20551,21456,21453
19117,"Lucas, IA",15700,15975,16811,16328,18230,16826,18431,19197,19819
19119,"Lyon, IA",15448,15565,16683,15720,18165,18543,22052,21797,21191
19121,"Madison, IA",16362,16854,17637,17593,19249,19048,21474,22722,23469
19123,"Mahaska, IA",15978,16313,17076,16906,18484,18512,20593,22006,23062
19125,"Marion, IA",17191,17395,18394,18588,20023,20175,21574,22932,23803
19127,"Marshall, IA",18202,18926,19868,19736,21245,22025,22747,23919,24736
19129,"Mills, IA",19442,20303,21502,21003,23212,22927,26288,27663,27883
19131,"Mitchell, IA",18517,17875,19252,17661,20275,20558,23528,24074,23350
19133,"Monona, IA",15045,14795,17423,16325,18868,17999,21492,22116,21957
19135,"Monroe, IA",15963,16284,17376,16921,18485,18521,20483,21618,21957
19137,"Montgomery, IA",17060,17787,18641,18049,19851,19527,22852,23169,23795
19139,"Muscatine, IA",18675,18870,20014,20165,21243,21437,22980,23961,25323
19141,"O'Brien, IA",17285,17307,17948,16703,19447,19940,23139,23818,24207
19143,"Osceola, IA",15892,16364,17308,15355,19556,19581,23055,23182,22359
19145,"Page, IA",16812,17137,18205,17893,19364,19662,21460,21795,21964
19147,"Palo Alto, IA",15955,14598,17362,14815,18643,18967,23150,23262,21817
19149,"Plymouth, IA",16854,17468,19004,18967,20083,20823,23420,24138,24921
19151,"Pocahontas, IA",15778,15886,18350,15388,20397,20129,24495,25460,23325
19153,"Polk, IA",21711,21999,23083,23679,24880,26279,27545,28823,31005
19155,"Pottawattamie, IA",16228,16964,17796,17901,19425,20242,21807,22868,23985
19157,"Poweshiek, IA",17445,17823,18858,18727,20588,20783,22547,24314,25372
19159,"Ringgold, IA",13987,14076,15151,14017,17013,14791,18231,19879,19173
19161,"Sac, IA",15664,15752,17515,16412,18948,18691,22923,23694,22261
19163,"Scott, IA",18890,19412,20320,20778,21702,22974,24414,25548,27278
19165,"Shelby, IA",16461,16739,17581,16605,18712,19183,22115,22968,22369
19167,"Sioux, IA",16419,16133,17875,17564,18715,19440,22377,23327,22968
19169,"Story, IA",16910,17666,18441,18832,20353,21347,22706,23878,24983
19171,"Tama, IA",16584,16615,17534,17278,19462,19483,20843,22214,22328
19173,"Taylor, IA",13124,13865,14774,13830,16149,14336,18553,19499,19030
19175,"Union, IA",15439,15723,16815,16660,18135,17981,19322,20612,20903
19177,"Van Buren, IA",14176,14291,15338,14568,16314,15728,18626,19669,19218
19179,"Wapello, IA",15776,16308,16754,16700,17893,18664,19860,20046,20664
19181,"Warren, IA",16736,17597,18418,18785,20187,20769,22052,23371,23974
19183,"Washington, IA",17216,17578,18803,18921,21047,21438,24150,26086,25670
19185,"Wayne, IA",13973,14056,14713,13809,16308,15398,17983,18693,18609
19187,"Webster, IA",16302,16964,18053,17721,19808,20703,22223,22711,23164
19189,"Winnebago, IA",16809,16087,18269,17066,20006,19906,21939,21750,22726
19191,"Winneshiek, IA",16140,15996,17315,16933,18487,18653,20664,21743,22655
19193,"Woodbury, IA",17510,17718,19036,19168,20152,21318,23002,23394,24712
19195,"Worth, IA",16937,16145,17443,15249,18984,19325,21205,22387,22912
19197,"Wright, IA",16428,16251,18228,16736,19868,20666,23896,24616,24200
20001,"Allen, KS",14077,14591,15586,15571,16783,17176,18792,20039,20207
20003,"Anderson, KS",13282,13120,15441,14563,16014,15630,18340,20004,19213
20005,"Atchison, KS",14331,14673,16215,16044,17596,17140,18147,18759,19784
20007,"Barber, KS",15709,15045,16490,17044,17622,17084,18373,19454,20402
20009,"Barton, KS",16917,17056,17573,18530,18723,19470,20781,21752,22442
20011,"Bourbon, KS",14996,15316,16701,16475,16875,17717,18978,20164,20572
20013,"Brown, KS",14711,15139,16752,16620,18588,17677,20991,21961,22672
20015,"Butler, KS",17444,18160,19225,20129,20983,21568,22941,24587,25734
20017,"Chase, KS",15067,14808,17499,19858,20369,19848,21946,25356,26960
20019,"Chautauqua, KS",12990,14046,14461,14500,14943,15323,16240,17300,18395
20021,"Cherokee, KS",13134,13489,14540,14747,15860,15939,17503,17994,18843
20023,"Cheyenne, KS",20206,19340,18497,23599,21800,22325,23638,21708,23652
20025,"Clark, KS",21262,19473,19314,24251,20973,20425,20098,21837,24082
20027,"Clay, KS",17366,16776,18498,18919,20501,20249,22923,23482,23758
20029,"Cloud, KS",16350,15384,16656,17074,18821,18635,20342,20902,21048
20031,"Coffey, KS",15234,16072,17136,17633,19451,19337,21721,22913,22938
20033,"Comanche, KS",19958,17987,18092,19988,19935,18730,19153,21507,21456
20035,"Cowley, KS",15568,16056,16970,17380,18125,18522,19369,20193,21109
20037,"Crawford, KS",15119,15567,16601,16767,17695,17931,19036,19939,20361
20039,"Decatur, KS",17477,16959,17551,18785,20072,18536,19735,21901,25283
20041,"Dickinson, KS",15267,15415,17099,17428,18919,19080,20400,21535,22519
20043,"Doniphan, KS",14453,15196,16651,16200,17811,17391,20402,20455,19941
20045,"Douglas, KS",15113,15768,16839,17383,18386,19151,19919,21277,22652
20047,"Edwards, KS",18744,18769,19766,23467,23191,21092,24154,23856,26680
20049,"Elk, KS",13792,14390,16006,16111,16877,17355,17635,17558,17473
20051,"Ellis, KS",16903,16768,17566,18426,19269,19754,20835,21908,22777
20053,"Ellsworth, KS",15005,14464,15581,16368,17274,17480,19001,20039,21224
20055,"Finney, KS",15892,16611,17301,18292,18722,19034,19571,20288,20691
20057,"Ford, KS",16960,16999,17208,18766,19071,19476,19610,20649,21581
20059,"Franklin, KS",14329,14862,16490,16332,17625,18654,19689,20807,21229
20061,"Geary, KS",16828,17307,18189,18947,18987,18800,20387,21061,22200
20063,"Gove, KS",24711,22156,19487,23122,21419,19896,21251,21758,25088
20065,"Graham, KS",16858,16151,18627,18255,19169,18328,20644,22473,26797
20067,"Grant, KS",16669,18231,17977,20609,20059,20131,20743,22366,21753
20069,"Gray, KS",17783,17619,20669,23128,23283,20554,25078,24352,25780
20071,"Greeley, KS",24989,26668,24975,32597,27363,24797,21518,22058,30110
20073,"Greenwood, KS",14562,14362,15086,15597,16145,16394,17946,18972,19180
20075,"Hamilton, KS",21473,22431,18982,22342,19972,19964,20082,20013,25295
20077,"Harper, KS",17090,15868,17772,18447,18470,18450,20137,23364,22744
20079,"Harvey, KS",17366,17964,18973,19475,20388,20407,21656,23400,23585
20081,"Haskell, KS",20657,24642,25214,25077,24766,28014,25459,25004,29100
20083,"Hodgeman, KS",19929,17397,18914,24011,21927,21409,20825,22300,23721
20085,"Jackson, KS",15804,17712,19222,19400,20386,20328,20738,20868,22360
20087,"Jefferson, KS",16241,16471,17778,17804,19104,19169,21082,21017,21794
20089,"Jewell, KS",18289,15660,18514,18073,20420,20256,23936,22110,23463
20091,"Johnson, KS",26814,27682,29405,30748,31619,33484,34984,36616,39372
20093,"Kearny, KS",23478,20802,19638,21591,21070,19225,18982,19126,19658
20095,"Kingman, KS",15831,15677,17577,17827,18425,18598,20611,22880,22276
20097,"Kiowa, KS",17900,17710,18481,20701,20210,18828,21560,23298,23344
20099,"Labette, KS",14431,15492,16029,16207,16918,17240,18196,19688,20631
20101,"Lane, KS",20964,19552,19305,21606,20793,20408,21327,23760,27348
20103,"Leavenworth, KS",15835,16254,17646,18206,19089,19749,20592,21402,22661
20105,"Lincoln, KS",16310,14465,16771,16321,17830,16737,18358,20155,21342
20107,"Linn, KS",14222,14114,16209,16828,17584,17770,19320,20398,21203
20109,"Logan, KS",17074,17496,17450,20088,18958,18342,18674,20329,23182
20111,"Lyon, KS",14818,15520,16505,16735,17675,18030,19036,19956,20585
20113,"McPherson, KS",17421,17355,18525,19176,20162,20775,22370,24127,24507
20115,"Marion, KS",14460,14573,16363,15987,17248,16876,18730,19620,19241
20117,"Marshall, KS",16930,15885,17996,18076,20392,20307,23666,23026,24088
20119,"Meade, KS",18821,19131,18895,22202,22910,22109,21166,22465,24501
20121,"Miami, KS",16160,16282,17973,19002,19966,20897,22204,23430,24274
20123,"Mitchell, KS",17794,15918,17845,18562,20503,20116,22995,25299,25092
20125,"Montgomery, KS",15046,15397,16471,16948,17849,18116,18813,19613,19835
20127,"Morris, KS",14461,14125,15752,16303,17490,16738,18292,19906,20090
20129,"Morton, KS",15401,16532,16507,17352,17516,18410,22841,26440,24064
20131,"Nemaha, KS",16991,17037,17966,17229,19589,19427,23027,23623,23625
20133,"Neosho, KS",15246,16013,17388,17752,18481,18549,19453,20550,20457
20135,"Ness, KS",20137,18287,20543,21406,22100,20719,23438,25846,25994
20137,"Norton, KS",15799,15333,17244,17090,18141,18310,19972,21640,23115
20139,"Osage, KS",14761,14640,15940,16558,17000,17639,19783,20064,20432
20141,"Osborne, KS",18026,16528,18941,18395,20144,19243,20095,21410,21780
20143,"Ottawa, KS",15601,14466,16881,17039,18915,18179,20862,21763,21719
20145,"Pawnee, KS",18821,18869,19562,19510,20440,20481,21418,21371,21964
20147,"Phillips, KS",16723,16391,18448,18721,20761,20769,21997,23363,25004
20149,"Pottawatomie, KS",15300,15592,16903,17516,18461,19131,20160,20929,21589
20151,"Pratt, KS",17044,18036,18439,19827,20520,20457,22219,24207,23602
20153,"Rawlins, KS",17077,14979,16497,18815,20126,19458,20602,20056,25197
20155,"Reno, KS",16723,17128,18109,18815,19590,20270,21668,22673,23350
20157,"Republic, KS",17019,17192,20670,20467,21898,20570,23295,21232,20887
20159,"Rice, KS",16339,16313,17003,17524,16760,16619,17943,19360,19365
20161,"Riley, KS",15098,15948,17403,17347,18140,18227,18828,19632,20568
20163,"Rooks, KS",15715,14087,16159,15597,17137,17909,19904,20948,22423
20165,"Rush, KS",16288,14930,16755,17817,18085,16700,18331,21234,21775
20167,"Russell, KS",18590,16864,18508,18671,19042,18473,20227,21238,21751
20169,"Saline, KS",19874,20079,21274,21572,22888,22871,24199,25769,26269
20171,"Scott, KS",21227,22107,22439,24232,23300,23185,22057,26169,28212
20173,"Sedgwick, KS",19937,20746,21757,22299,22516,23968,25532,27274,28565
20175,"Seward, KS",16438,18777,18031,18993,19159,19803,19978,20607,21334
20177,"Shawnee, KS",19325,19537,20540,21317,22192,23069,24034,24864,26308
20179,"Sheridan, KS",17171,18606,20933,21243,23100,20672,25220,25898,29107
20181,"Sherman, KS",16819,16851,16575,19663,19970,20278,22498,22067,24773
20183,"Smith, KS",15905,15883,18584,18954,20391,19879,22958,22111,22518
20185,"Stafford, KS",16936,17949,18788,20593,20268,19210,22146,23312,23337
20187,"Stanton, KS",24498,23894,22734,28195,23832,24366,25735,24750,26293
20189,"Stevens, KS",18736,20182,19698,22485,22322,22633,24261,24117,25945
20191,"Sumner, KS",16830,16848,18139,18333,19140,19411,20685,23642,22977
20193,"Thomas, KS",16500,16587,16320,19975,20260,20244,21000,22237,24938
20195,"Trego, KS",17002,16540,17664,18135,18001,16607,18270,19000,19892
20197,"Wabaunsee, KS",16567,18676,19764,20369,22015,22155,23904,24443,24933
20199,"Wallace, KS",16259,15766,16406,21592,19248,19672,21943,22115,25145
20201,"Washington, KS",15228,14844,17635,17482,18893,17243,21438,21072,20745
20203,"Wichita, KS",32574,33108,33123,41733,30110,29567,29042,23722,26384
20205,"Wilson, KS",13793,14227,15537,15444,16307,16685,18543,19538,18940
20207,"Woodson, KS",13939,14048,15280,14591,15647,15041,16183,18071,16785
20209,"Wyandotte, KS",14370,14718,15424,15757,16543,17029,17641,18497,19185
21001,"Adair, KY",12183,12803,13937,14148,14552,14728,15685,16194,15970
21003,"Allen, KY",11279,12126,12985,13998,15216,15747,16612,17674,18457
21005,"Anderson, KY",15864,16151,17347,17649,18425,19392,20118,21468,22511
21007,"Ballard, KY",15951,15708,17469,17699,18761,19188,22299,23009,22789
21009,"Barren, KY",13514,14303,15558,16261,17459,17907,18536,19958,20922
21011,"Bath, KY",11801,12394,12907,12880,13404,13887,15413,16876,17404
21013,"Bell, KY",10920,11556,12419,12872,13254,13707,14155,15102,15517
21015,"Boone, KY",18169,18534,19738,20528,21597,22615,24127,25557,27052
21017,"Bourbon, KY",16049,16567,17971,18051,19079,20281,22199,24489,25977
21019,"Boyd, KY",17276,17892,19160,19382,20215,20599,21227,22536,23507
21021,"Boyle, KY",15184,15863,17144,17767,18315,18766,19958,21564,22845
21023,"Bracken, KY",12700,13299,13960,14111,15214,15750,17096,18581,19137
21025,"Breathitt, KY",10695,11659,12857,13657,14064,13511,13815,14221,14838
21027,"Breckinridge, KY",12044,12725,13865,14208,14883,15408,16402,17513,17985
21029,"Bullitt, KY",13603,14339,15556,16254,17104,18101,18872,20238,21600
21031,"Butler, KY",11039,11545,12504,12945,13643,13907,14994,15525,15783
21033,"Caldwell, KY",13448,14001,15345,16433,17063,17746,18609,19326,19923
21035,"Calloway, KY",14780,15932,16808,17358,18429,19656,20941,21688,21871
21037,"Campbell, KY",16353,17027,17967,18655,19578,20334,21547,22697,24104
21039,"Carlisle, KY",15285,15329,16735,17019,18301,18608,20155,20500,20852
21041,"Carroll, KY",12831,13552,14893,15648,16263,16466,17086,18269,19438
21043,"Carter, KY",11159,11672,12556,12681,13223,13166,13767,14817,15085
21045,"Casey, KY",10727,11457,12393,12429,13172,13716,14384,15588,15850
21047,"Christian, KY",12920,13897,15704,16174,16606,17058,17924,18611,19384
21049,"Clark, KY",15893,16093,16886,17433,18051,18878,19933,21699,23396
21051,"Clay, KY",9439,10295,10911,11106,11459,11771,12252,13037,12920
21053,"Clinton, KY",9495,10322,11271,11689,11938,12348,13093,14137,13723
21055,"Crittenden, KY",12283,12847,13946,14556,15463,15789,16879,17053,16865
21057,"Cumberland, KY",10050,10992,11474,11638,12235,12129,12647,13759,14203
21059,"Daviess, KY",15942,16525,17534,18116,19128,19715,20609,21950,22723
21061,"Edmonson, KY",9899,10460,11301,11632,12283,12583,13418,14251,14303
21063,"Elliott, KY",8536,9072,10074,9965,10315,10484,11272,12676,13129
21065,"Estill, KY",10437,10807,11612,11641,12173,12913,14046,15321,15825
21067,"Fayette, KY",21160,22233,23202,23659,24078,25391,26580,27571,29101
21069,"Fleming, KY",11994,12875,14007,14250,14435,14566,15721,16483,17038
21071,"Floyd, KY",11750,12890,13561,13747,14240,14720,15213,16264,17163
21073,"Franklin, KY",18177,19215,20186,20572,21494,22640,23613,25166,26309
21075,"Fulton, KY",13863,14252,15781,16796,18378,19158,19358,19223,18620
21077,"Gallatin, KY",12184,12823,13490,14237,14811,15619,16543,17482,17914
21079,"Garrard, KY",13914,14247,15109,15256,15408,15948,16813,18235,19219
21081,"Grant, KY",13359,14020,14556,15019,15746,16290,16930,18135,18548
21083,"Graves, KY",14113,14766,16317,16473,17247,18035,19103,19524,20585
21085,"Grayson, KY",11646,12457,13375,13461,13977,14356,15552,16202,16496
21087,"Green, KY",11694,12496,13359,13654,14203,14212,14615,15555,15932
21089,"Greenup, KY",14755,15313,16123,16329,16972,17473,18405,19211,19653
21091,"Hancock, KY",16815,16975,18111,17955,18648,18637,18896,19353,18788
21093,"Hardin, KY",15860,17133,19238,18475,18827,19365,20530,21157,22454
21095,"Harlan, KY",11129,11536,12275,12505,13066,13176,13721,14534,14875
21097,"Harrison, KY",14305,15075,15693,16169,16692,16986,17725,19415,20557
21099,"Hart, KY",11476,12141,12733,13341,13937,13898,14580,15246,15908
21101,"Henderson, KY",15960,16618,17780,18392,19469,19804,20632,21313,22182
21103,"Henry, KY",14780,15339,16386,16984,17868,17692,18765,19767,20936
21105,"Hickman, KY",13472,13653,15888,15811,17485,17625,19015,19963,19844
21107,"Hopkins, KY",15833,16183,16825,17273,17840,18105,19025,19735,20404
21109,"Jackson, KY",8940,9865,10525,10843,11309,11549,12290,12856,13647
21111,"Jefferson, KY",20003,20655,21973,22705,23650,24838,26010,27063,29156
21113,"Jessamine, KY",15066,15515,16251,16889,17670,19034,20194,21705,23072
21115,"Johnson, KY",11818,12525,13394,13901,14626,15309,15788,16691,17184
21117,"Kenton, KY",17829,18492,19716,20395,21561,22550,24456,25901,27286
21119,"Knott, KY",10301,11012,11436,11773,12020,12885,13767,14997,15387
21121,"Knox, KY",9988,10921,11615,12145,12186,12487,12961,13792,14376
21123,"Larue, KY",15375,15922,16859,16674,17320,17663,18612,19455,20156
21125,"Laurel, KY",12870,13560,14399,14774,15302,16058,16608,17617,18083
21127,"Lawrence, KY",10698,11341,11719,11930,12208,12642,12967,13804,14155
21129,"Lee, KY",9755,10120,10777,11432,12331,12504,13233,14193,14297
21131,"Leslie, KY",10082,10938,12179,12999,13695,14555,15309,16226,16839
21133,"Letcher, KY",11538,12076,12373,12770,12945,13609,14204,15197,15826
21135,"Lewis, KY",9586,10333,11265,11500,11802,12204,12802,13716,14016
21137,"Lincoln, KY",11764,12375,13574,13751,14370,14416,14930,16080,17197
21139,"Livingston, KY",14684,15076,15906,16837,17213,17702,18910,19668,19677
21141,"Logan, KY",13131,13612,15219,15633,16841,17198,18202,18928,19094
21143,"Lyon, KY",11750,12571,13248,13353,13996,14798,15916,16886,17303
21145,"McCracken, KY",17743,18561,19582,20336,20947,22302,23106,24373,25865
21147,"McCreary, KY",8102,9246,9992,10516,11077,11279,11600,12211,12329
21149,"McLean, KY",13297,13562,14885,15102,16227,16431,17921,18938,19431
21151,"Madison, KY",13745,14302,15178,15524,15751,16373,17387,18539,18928
21153,"Magoffin, KY",9040,10089,10915,11150,11850,12538,13191,14033,14939
21155,"Marion, KY",12510,13045,13993,14086,14688,15039,15911,16797,17503
21157,"Marshall, KY",15372,16173,17673,17907,19202,19773,20898,21425,21917
21159,"Martin, KY",12041,12473,13205,13540,13622,13995,14247,14963,15417
21161,"Mason, KY",14351,14787,15746,16203,17328,17262,18362,19206,20242
21163,"Meade, KY",14571,15375,16686,16290,17044,17080,17758,18269,19453
21165,"Menifee, KY",9694,10030,10890,10610,11086,11391,12215,13034,13238
21167,"Mercer, KY",14852,15577,16613,17287,18107,18031,18831,19893,20668
21169,"Metcalfe, KY",11090,11910,12640,12864,13630,13829,14716,15773,15049
21171,"Monroe, KY",12280,13005,13851,14582,15306,15638,16207,17162,17074
21173,"Montgomery, KY",13351,13724,14669,14821,15437,15808,17116,18710,19436
21175,"Morgan, KY",9316,9741,9890,10059,10434,10855,11742,12657,13252
21177,"Muhlenberg, KY",13138,13563,13967,14251,15144,15681,16315,17065,17870
21179,"Nelson, KY",14978,15664,16772,17593,18724,19101,20201,21119,22049
21181,"Nicholas, KY",12534,13367,14106,14047,15141,15295,16635,17866,18950
21183,"Ohio, KY",11977,12476,13275,13688,14347,15024,15990,17052,17796
21185,"Oldham, KY",22442,22657,23062,23879,25225,26133,27375,28739,30437
21187,"Owen, KY",12416,13085,14134,14373,14918,15143,16037,17236,17649
21189,"Owsley, KY",8396,9297,10266,10695,11288,11989,12767,14094,14715
21191,"Pendleton, KY",12630,13330,13870,14501,15169,15939,16805,17893,18779
21193,"Perry, KY",12482,13201,13953,14375,14676,14865,15609,16737,17277
21195,"Pike, KY",13620,14964,15076,15275,15866,16102,16695,17910,18744
21197,"Powell, KY",10447,11252,12011,12400,13185,14184,15182,14799,15479
21199,"Pulaski, KY",12953,13744,14568,14924,15567,15877,16627,17837,18639
21201,"Robertson, KY",11088,12147,13293,14002,14197,13717,14720,16303,16402
21203,"Rockcastle, KY",10353,11105,11765,12211,12659,13134,13568,14383,14697
21205,"Rowan, KY",10712,11776,12120,12679,13166,13685,14173,15070,15524
21207,"Russell, KY",12468,12966,14399,14647,14972,14964,15507,16225,15831
21209,"Scott, KY",17450,18476,19552,20255,20716,21307,23152,25203,26451
21211,"Shelby, KY",17816,18709,19872,20557,21135,21505,22700,25094,26156
21213,"Simpson, KY",13762,14275,15560,16262,16944,17407,18168,19712,19865
21215,"Spencer, KY",14481,15588,16589,17185,17402,17478,18362,19333,20108
21217,"Taylor, KY",13483,14274,15695,16312,16663,16693,17646,18486,17488
21219,"Todd, KY",12771,12893,14791,15049,16055,16439,18057,18783,18713
21221,"Trigg, KY",13701,14771,15957,16321,16844,17278,18524,19270,19312
21223,"Trimble, KY",12390,13175,14126,14047,14829,14895,15522,16654,16274
21225,"Union, KY",16551,19137,20265,18903,19661,18579,19815,19555,19359
21227,"Warren, KY",15598,16509,17682,18167,19021,19598,20561,21663,22256
21229,"Washington, KY",13050,13826,14760,15478,15969,16229,17299,18524,19284
21231,"Wayne, KY",9882,10633,11407,11964,12411,12628,13390,14410,14657
21233,"Webster, KY",15160,15387,16473,16577,17614,17671,18884,19395,19276
21235,"Whitley, KY",11424,12300,12980,13322,13768,14744,15155,16147,16805
21237,"Wolfe, KY",9400,10451,11811,11837,12105,12524,13238,13942,14240
21239,"Woodford, KY",21894,22458,24125,24188,24979,25961,27497,30550,31743
22001,"Acadia, LA",11887,12531,13107,14011,14875,15622,16141,17451,18593
22003,"Allen, LA",10147,10665,10944,11463,12079,13752,14006,14748,15193
22005,"Ascension, LA",15077,15904,17395,18071,18978,19868,20644,21252,22358
22007,"Assumption, LA",12146,12817,13401,13905,14829,15932,17045,18967,19458
22009,"Avoyelles, LA",10736,11238,12394,12737,14344,14992,15468,16204,16252
22011,"Beauregard, LA",13816,14347,15067,15706,16394,17041,17558,17926,18571
22013,"Bienville, LA",11699,12584,13556,14117,14978,15813,15951,16091,16896
22015,"Bossier, LA",15750,16393,17705,18391,19299,20092,20417,20745,21795
22017,"Caddo, LA",17121,17742,18898,19945,20872,21352,22013,22937,24004
22019,"Calcasieu, LA",15620,16371,17096,17808,19019,19946,20818,21734,22269
22021,"Caldwell, LA",11838,12119,13297,14634,15565,15346,16159,16619,16906
22023,"Cameron, LA",13038,13200,13443,13690,13940,14861,16086,17237,17721
22025,"Catahoula, LA",11183,11645,13238,13535,16078,15568,17644,15616,16016
22027,"Claiborne, LA",11782,12386,13204,14195,14938,15653,16104,17063,17372
22029,"Concordia, LA",11854,12180,13053,13273,15087,15172,16457,16278,15698
22031,"De Soto, LA",12137,12127,13171,14489,15225,15932,16512,17341,17781
22033,"East Baton Rouge, LA",18240,19083,20314,20749,21993,22878,23720,24282,25764
22035,"East Carroll, LA",9798,12281,11981,12246,14134,13575,15658,15234,14314
