GeoFips,GeoName,1999,2000,2001,2002,2003,2004,2005,2006,2007
28115,"Pontotoc, MS",18250,18840,19866,20814,21477,22787,23814,24326,24907
28117,"Prentiss, MS",16184,16900,18256,19281,19653,20549,21241,22257,23561
28119,"Quitman, MS",14810,15026,19830,16863,19085,20757,22209,21254,23526
28121,"Rankin, MS",25965,27171,27986,28212,29054,30602,32379,34514,35824
28123,"Scott, MS",17890,18027,19276,19147,19602,21609,22685,21817,22918
28125,"Sharkey, MS",15314,15943,19913,16582,20573,22660,23346,22388,26582
28127,"Simpson, MS",18479,18661,21155,21185,22152,25144,25673,25357,27097
28129,"Smith, MS",20142,20222,22630,22032,22776,25557,26240,23620,24386
28131,"Stone, MS",18819,19861,19836,21809,23506,25033,26712,25631,26555
28133,"Sunflower, MS",15639,16278,17217,16124,17014,18779,20175,20887,22718
28135,"Tallahatchie, MS",14969,15633,18496,16818,19010,20998,21495,20449,22156
28137,"Tate, MS",19917,21487,22230,22665,23470,24777,25629,26393,27293
28139,"Tippah, MS",18764,19577,20463,20601,21065,22338,23095,23521,24333
28141,"Tishomingo, MS",17764,18631,19466,20083,19906,20422,21276,22260,23507
28143,"Tunica, MS",17321,17166,21669,17927,20709,23385,24101,24231,26292
28145,"Union, MS",19499,20091,22178,22758,22470,22815,23294,23961,25111
28147,"Walthall, MS",15808,16332,17320,17140,17683,19970,21364,21232,22069
28149,"Warren, MS",24693,25690,27060,27979,29128,29512,31017,31632,32229
28151,"Washington, MS",18542,19040,20018,19974,21684,23699,24376,25075,27415
28153,"Wayne, MS",16696,17088,18519,18575,19352,21548,23387,23704,25279
28155,"Webster, MS",17908,18827,20476,19521,20913,23063,24643,25237,26780
28157,"Wilkinson, MS",13852,14737,16812,17204,17342,18767,19697,20095,21282
28159,"Winston, MS",17778,18639,18827,19517,20664,22357,23629,25177,26216
28161,"Yalobusha, MS",18350,18821,20466,20528,21145,22151,22640,23569,24101
28163,"Yazoo, MS",17354,17906,20351,19418,21331,22211,22587,22450,23645
29001,"Adair, MO",19176,20382,20974,20940,21154,22377,23245,24286,25561
29003,"Andrew, MO",24702,25983,25835,25549,25960,28340,28942,30576,33233
29005,"Atchison, MO",22909,25753,25972,24961,27003,30718,29470,30355,32756
29007,"Audrain, MO",20967,23097,23618,23022,23783,27583,26864,28208,30466
29009,"Barry, MO",19290,20779,21443,21900,22162,24472,25320,25920,27319
29011,"Barton, MO",19051,20042,21747,21549,23025,24977,25089,25500,26784
29013,"Bates, MO",20342,21681,22235,21324,22562,25334,25412,26040,27636
29015,"Benton, MO",18347,19547,20110,20282,20440,22525,22611,23788,24916
29017,"Bollinger, MO",16733,18532,18861,19456,20301,21898,22420,22625,23333
29019,"Boone, MO",26672,28092,29124,29511,30389,32167,32776,34059,34954
29021,"Buchanan, MO",23022,24652,25115,25981,26693,27972,28646,30001,30653
29023,"Butler, MO",21557,22744,23581,24075,26145,27184,27284,27361,28563
29025,"Caldwell, MO",21891,24936,24377,22439,22560,25714,25624,25746,26697
29027,"Callaway, MO",20475,21395,22000,22345,23656,26125,26469,27588,29396
29029,"Camden, MO",23235,25370,25028,25180,26177,27280,28252,29519,29871
29031,"Cape Girardeau, MO",24348,25859,26731,27650,28809,30536,31393,32875,35076
29033,"Carroll, MO",20466,22069,23640,23944,25622,29456,29039,31406,35021
29035,"Carter, MO",17231,18238,18869,20411,21661,23707,24185,24872,24819
29037,"Cass, MO",26105,27043,28366,28600,29606,30150,30668,32464,34092
29039,"Cedar, MO",16614,18072,18903,18917,19838,21529,21778,22916,24240
29041,"Chariton, MO",21099,23578,24303,23814,25005,28049,27596,28842,32041
29043,"Christian, MO",22592,23643,24050,24374,25211,26465,27465,28426,29425
29045,"Clark, MO",17941,20810,19870,20313,22112,24014,23439,24409,26555
29047,"Clay, MO",28414,30621,34017,34839,35750,34751,34744,35641,37690
29049,"Clinton, MO",23089,24534,25320,25257,25501,27597,27964,29114,30630
29051,"Cole, MO",27943,29301,30275,30632,31891,33289,33988,35980,37256
29053,"Cooper, MO",19616,21143,21545,21986,23125,25575,25334,26466,28411
29055,"Crawford, MO",19958,21185,22091,22119,22232,23386,24113,24296,24493
29057,"Dade, MO",18080,18911,19950,20047,22657,24866,24239,24466,25310
29059,"Dallas, MO",18733,19558,19547,20200,20829,22362,22973,22982,23246
29061,"Daviess, MO",18869,21675,21640,20857,21513,24541,24296,24811,27012
29063,"DeKalb, MO",15104,14651,15580,15545,16098,19441,19745,20615,22094
29065,"Dent, MO",18432,19622,19637,20127,20563,21931,23088,24198,24954
29067,"Douglas, MO",15803,16959,17538,17251,18030,19331,19968,20394,20889
29069,"Dunklin, MO",18646,19852,20882,21063,23765,25132,24903,26188,27068
29071,"Franklin, MO",24430,25887,27376,28064,28296,29897,31073,32917,34263
29073,"Gasconade, MO",21608,22662,23566,23458,24092,26548,26734,28233,29650
29075,"Gentry, MO",19605,22168,23054,22347,23588,26047,27226,28713,31228
29077,"Greene, MO",25258,26061,28278,29102,30537,31725,32848,33686,34803
29079,"Grundy, MO",19451,21101,22310,22634,22413,24543,24321,25594,27293
29081,"Harrison, MO",18384,20673,23182,23523,24047,27576,27824,28169,28666
29083,"Henry, MO",20987,22232,23676,23915,25512,26909,27907,29044,30869
29085,"Hickory, MO",15519,16737,17479,17599,17787,19193,19040,19706,20092
29087,"Holt, MO",21645,24696,27794,27705,27744,29611,29827,33876,36362
29089,"Howard, MO",21069,22435,23852,24142,24277,27618,27222,28184,30927
29091,"Howell, MO",17955,18854,20464,20790,21790,23588,24351,25749,25844
29093,"Iron, MO",18090,19007,19610,20187,20919,21808,22629,23453,25210
29095,"Jackson, MO",28465,29987,29202,29440,29910,30955,32127,33910,35536
29097,"Jasper, MO",22079,23465,24913,25350,25985,27196,26944,28034,29001
29099,"Jefferson, MO",23399,24875,25855,26644,27509,28331,29564,31160,32432
29101,"Johnson, MO",19741,20514,21353,22329,22991,24227,24885,25852,26950
29103,"Knox, MO",16607,20678,22780,21113,23346,27429,24478,26437,28450
29105,"Laclede, MO",18855,20075,21144,21902,23061,24691,25124,24807,25696
29107,"Lafayette, MO",23401,24721,25879,25332,25775,28648,28589,29275,31363
29109,"Lawrence, MO",17868,18829,20784,20782,21184,22397,22873,23604,24685
29111,"Lewis, MO",16779,18814,19454,19199,20960,23681,22901,23809,25812
29113,"Lincoln, MO",21399,22788,23518,24024,25240,26795,27801,29100,30033
29115,"Linn, MO",20554,21592,22410,22171,23405,25726,26280,28065,29131
29117,"Livingston, MO",22411,24665,24667,23892,23823,26592,25978,26570,28068
29119,"McDonald, MO",17533,18109,20250,19928,19939,21545,21650,21077,21379
29121,"Macon, MO",19959,21750,22989,23416,23543,26108,26138,27972,31662
29123,"Madison, MO",17028,17714,19370,20089,21142,22779,23890,24644,25582
29125,"Maries, MO",19272,19822,20706,20716,21486,22563,22823,23052,24521
29127,"Marion, MO",21475,22827,23857,24198,24939,26692,26888,28673,30474
29129,"Mercer, MO",18596,19400,19067,17280,18944,22750,23407,23918,24770
29131,"Miller, MO",18113,19014,20163,20222,21473,22532,23066,23423,24286
29133,"Mississippi, MO",17096,19132,20216,19752,22653,23633,22366,23226,24496
29135,"Moniteau, MO",19947,20927,21788,20909,21933,25191,25134,25876,27660
29137,"Monroe, MO",19043,22044,22297,21707,22795,26629,24657,27193,29393
29139,"Montgomery, MO",20730,22493,23301,23149,24101,26059,25309,26920,27170
29141,"Morgan, MO",18519,19110,21214,21956,22873,26640,26315,26915,27260
29143,"New Madrid, MO",17886,20942,21843,21695,24351,25061,25147,26239,27725
29145,"Newton, MO",22320,22467,23462,23411,23608,25570,26859,27751,28720
29147,"Nodaway, MO",18209,19916,20545,20214,21390,23901,23760,23759,25403
29149,"Oregon, MO",15007,15967,17575,17847,18402,19826,20610,20940,20834
29151,"Osage, MO",22603,23984,25177,25171,25726,29040,31072,30681,31867
29153,"Ozark, MO",15619,16501,18804,19485,19595,20745,20795,20664,21272
29155,"Pemiscot, MO",18951,19809,20881,21340,23417,23854,24313,25754,26861
29157,"Perry, MO",20902,22255,23282,23558,24469,26076,26525,27322,28378
29159,"Pettis, MO",22215,23418,23920,24265,24974,26326,26216,26598,28159
29161,"Phelps, MO",20974,22385,23505,24040,24789,26367,26478,27057,27566
29163,"Pike, MO",17496,19441,19699,19785,20673,22652,21891,23378,24416
29165,"Platte, MO",31752,33723,35829,35989,36107,37929,38552,40918,43097
29167,"Polk, MO",16903,18000,19320,19603,20076,21917,23092,23629,24067
29169,"Pulaski, MO",22125,24143,22981,24388,26483,27891,30415,33217,35295
29171,"Putnam, MO",16075,17372,18073,17343,18603,22265,21839,22865,24304
29173,"Ralls, MO",20811,23289,25369,24239,25862,30142,27043,29632,31321
29175,"Randolph, MO",19164,20494,21380,22595,23820,26862,27591,29280,29053
29177,"Ray, MO",22440,23902,24462,24574,24973,27698,28111,28608,30457
29179,"Reynolds, MO",17618,18482,19814,19950,19888,21251,21924,21668,22085
29181,"Ripley, MO",15361,16554,18196,19047,20068,21784,22513,22779,23497
29183,"St. Charles, MO",28507,30229,30833,31578,32737,34405,35892,38687,39616
29185,"St. Clair, MO",16958,17684,19656,19465,20306,22142,21868,22295,22824
29186,"Ste. Genevieve, MO",21789,22676,23383,23332,24004,25148,25813,27237,29132
29187,"St. Francois, MO",19729,20467,21100,21906,22868,23239,23449,24393,25579
29189,"St. Louis, MO",38562,41120,41486,42385,43817,45447,47839,50871,52782
29195,"Saline, MO",22128,23536,24238,24415,25435,27933,27419,28879,30267
29197,"Schuyler, MO",17308,18399,21053,20345,21518,21242,21164,21793,22842
29199,"Scotland, MO",18688,20449,20167,20308,22094,25386,24413,25986,28330
29201,"Scott, MO",21267,22800,23503,24180,25146,27741,27582,30487,31485
29203,"Shannon, MO",15185,16392,16937,17321,18072,19541,19855,19709,19339
29205,"Shelby, MO",19303,24282,23973,22111,24257,28224,25023,27841,30519
29207,"Stoddard, MO",19243,20653,21899,21976,24660,26493,27199,27978,29334
29209,"Stone, MO",21403,22791,22049,22120,22374,23688,24594,25398,26566
29211,"Sullivan, MO",19452,20384,20059,19080,19660,23165,25199,26426,29022
29213,"Taney, MO",21913,23364,23807,23696,24306,25203,25631,26835,28306
29215,"Texas, MO",15530,16799,18153,17908,18735,19830,20320,20000,20839
29217,"Vernon, MO",19631,21618,22062,21818,22895,24455,24367,24372,25593
29219,"Warren, MO",23010,24065,24611,24605,25151,27134,28201,29959,31110
29221,"Washington, MO",16067,16678,17353,17822,18288,19366,20089,20666,21834
29223,"Wayne, MO",15559,16563,17575,18140,18173,20455,21064,21472,22274
29225,"Webster, MO",17524,18324,19700,20090,20926,22827,23581,24735,25288
29227,"Worth, MO",17666,18856,20815,20523,21895,25020,24520,24595,24399
29229,"Wright, MO",16364,17037,18568,18384,18764,19923,20404,20700,21137
29510,"St. Louis (Independent City), MO",23988,25394,26501,27241,27498,28671,29409,31494,32855
30001,"Beaverhead, MT",19847,21008,22808,22881,24411,26117,27430,27105,29798
30003,"Big Horn, MT",14822,16264,17034,16896,19285,20425,22033,21353,23109
30005,"Blaine, MT",15735,16181,17017,15759,17596,20401,21567,20246,23327
30007,"Broadwater, MT",18953,19524,19880,20204,21391,23550,24450,24801,28007
30009,"Carbon, MT",22700,23730,25014,24976,26691,30690,32115,33155,34051
30011,"Carter, MT",18831,19142,22639,17625,21777,23721,27593,22627,29781
30013,"Cascade, MT",23470,24608,25712,26780,27946,29497,30870,33466,35086
30015,"Chouteau, MT",20898,19297,18763,20393,23471,24571,24966,24174,28125
30017,"Custer, MT",20441,21855,23662,23531,26017,26792,28013,29936,32137
30019,"Daniels, MT",27666,27443,26520,26615,27411,31094,30841,26508,36990
30021,"Dawson, MT",20302,20322,22310,22276,24084,24006,26122,27485,30316
30023,"Deer Lodge, MT",18800,20163,20757,21249,22844,23644,24278,25942,27566
30025,"Fallon, MT",20216,20724,24574,23117,25870,27391,33455,33860,37581
30027,"Fergus, MT",19992,21102,22892,22554,24314,25967,27642,28469,32275
30029,"Flathead, MT",22474,24195,25777,26203,27100,29215,31249,34233,35509
30031,"Gallatin, MT",23710,25415,24040,24591,27684,31831,34586,37471,38898
30033,"Garfield, MT",19765,18737,23420,19835,24550,24184,28590,23092,26521
30035,"Glacier, MT",15244,16465,17997,18529,19952,22687,24365,25998,26368
30037,"Golden Valley, MT",16429,18063,21173,18569,22198,23780,27414,28390,32720
30039,"Granite, MT",18765,19125,19714,20519,22004,22845,24393,25621,27749
30041,"Hill, MT",21405,22409,23351,24622,28018,29494,31115,31764,33638
30043,"Jefferson, MT",22994,24976,25134,25846,27260,28447,30002,32042,34231
30045,"Judith Basin, MT",18126,18382,19878,17624,19944,22942,24350,21098,26424
30047,"Lake, MT",18090,18939,19169,19772,20921,22571,23796,25739,27673
30049,"Lewis and Clark, MT",24425,25851,27401,28553,28960,30250,33574,37318,38887
30051,"Liberty, MT",19138,19027,18129,19701,22222,20655,23549,23823,26424
30053,"Lincoln, MT",16610,17742,18433,19252,20337,21119,21972,24188,25786
30055,"McCone, MT",19950,19870,20370,18205,22392,23701,24497,21305,27091
30057,"Madison, MT",18758,19780,23123,22793,24847,28416,30815,33302,34961
30059,"Meagher, MT",19412,19339,20389,20330,21995,24280,27164,26730,28414
30061,"Mineral, MT",15913,16997,19245,20249,21270,21959,22743,24029,26878
30063,"Missoula, MT",23274,25006,25191,26171,27566,29213,30428,32645,34108
30065,"Musselshell, MT",14555,15451,18033,18532,20169,21881,23851,24489,26765
30067,"Park, MT",20232,20885,23611,23912,25413,27516,29109,31434,32787
30069,"Petroleum, MT",16377,14682,16569,13111,18830,18682,21726,19539,23743
30071,"Phillips, MT",17467,18698,20400,20048,22735,25839,26266,25687,29058
30073,"Pondera, MT",19529,19961,20230,21422,22935,25801,28002,29402,31166
30075,"Powder River, MT",18576,17950,20643,17305,20549,20761,22688,19805,22885
30077,"Powell, MT",16808,17587,19074,19327,20685,21166,21524,22371,23264
30079,"Prairie, MT",20313,20293,24222,21402,25999,26590,30412,27352,32472
30081,"Ravalli, MT",19213,20539,21538,22031,23381,25343,27132,28987,31152
30083,"Richland, MT",20402,20730,23349,22881,25276,28570,31823,34219,37974
30085,"Roosevelt, MT",17505,18180,18502,19355,21208,22092,21945,21206,24951
30087,"Rosebud, MT",20857,21878,23839,23752,26349,27619,29083,29704,30538
30089,"Sanders, MT",16025,17208,17820,18778,19775,20565,21305,23580,24930
30091,"Sheridan, MT",23172,23631,23201,23028,27738,29536,28898,28044,37329
30093,"Silver Bow, MT",22253,23102,24256,25172,26204,29031,34597,39693,41329
30095,"Stillwater, MT",23243,27035,25895,25453,26822,28087,29076,30277,32511
30097,"Sweet Grass, MT",19093,19865,26904,26024,27246,29447,30974,32981,36160
30099,"Teton, MT",20252,20351,21857,22554,24109,27755,30009,30870,33730
30101,"Toole, MT",20844,20728,21414,23002,26089,27038,29395,30352,31775
30103,"Treasure, MT",16749,17199,17734,17315,19871,22820,26017,23822,32214
30105,"Valley, MT",22947,23964,25168,25532,28697,30549,30831,29036,31808
30107,"Wheatland, MT",15055,15764,17814,15724,17492,19904,22334,22156,22822
30109,"Wibaux, MT",17653,18348,22053,20066,23687,22994,25640,23911,28688
30111,"Yellowstone, MT",24568,26129,26976,27460,28702,30897,32845,35001,37579
31001,"Adams, NE",24848,25834,27465,27977,29642,29636,31274,32427,35541
31003,"Antelope, NE",23288,25210,25516,24652,30048,30785,31248,28772,34533
31005,"Arthur, NE",15692,17625,20104,22589,26847,27309,27596,27536,26921
31007,"Banner, NE",19266,19116,23889,22889,36164,32389,40063,29273,32724
31009,"Blaine, NE",14177,17055,28083,31764,34446,30977,32470,28907,33268
31011,"Boone, NE",22334,24730,27353,25820,30270,30118,33087,27420,31923
31013,"Box Butte, NE",24474,24914,24956,24805,27089,28167,30722,31691,33819
31015,"Boyd, NE",20181,20204,23243,21791,26778,25366,27744,26508,28890
31017,"Brown, NE",19501,21259,22150,22091,25384,25613,30533,28134,29501
31019,"Buffalo, NE",23194,24303,26288,26891,29073,30004,30898,32207,34905
31021,"Burt, NE",24147,24936,25940,25641,28695,28455,29151,29078,32631
31023,"Butler, NE",23909,24649,25816,24009,27357,29587,29021,27996,33770
31025,"Cass, NE",27423,29020,30483,30854,32204,34174,34401,34632,36347
31027,"Cedar, NE",23446,24991,25949,24510,28250,29997,30523,27695,32513
31029,"Chase, NE",26156,27342,28565,27243,31921,31213,33199,30358,36413
31031,"Cherry, NE",20846,22541,23811,24797,29235,28704,29422,28539,28808
31033,"Cheyenne, NE",23818,26009,27872,27512,31673,31845,33073,34775,38767
31035,"Clay, NE",25269,27317,27625,26382,31050,30457,31895,29070,33377
31037,"Colfax, NE",23945,25710,27358,26439,28489,27825,28950,29682,31979
31039,"Cuming, NE",29503,31203,31883,30820,35316,33631,38007,36344,40538
31041,"Custer, NE",22714,23067,25279,24322,27946,26258,27918,27258,31184
31043,"Dakota, NE",21207,21666,22244,22521,23480,23270,24119,24920,26749
31045,"Dawes, NE",18937,19967,20964,21334,22742,22739,24100,24699,24888
31047,"Dawson, NE",22701,23497,23623,23688,25721,24722,26526,26687,29109
31049,"Deuel, NE",25789,23413,25753,25819,29239,27203,27930,27986,32287
31051,"Dixon, NE",22499,23839,24146,24088,25592,26340,27539,25653,28078
31053,"Dodge, NE",24609,26225,27767,28465,29702,30317,30963,32697,34143
31055,"Douglas, NE",34241,36045,37074,37793,38783,41112,41912,44919,47036
31057,"Dundy, NE",28337,27244,32313,29831,35739,33276,37039,36330,45174
31059,"Fillmore, NE",27823,29659,32244,30838,34912,35413,36131,34138,43409
31061,"Franklin, NE",21687,23514,25700,23157,29637,30111,30413,28234,34572
31063,"Frontier, NE",24615,22481,26887,22224,30157,27090,29809,25392,30974
31065,"Furnas, NE",24621,23711,27512,23676,30160,28768,30080,26735,33758
31067,"Gage, NE",25823,26694,28741,28165,30465,32074,32664,34220,36197
31069,"Garden, NE",22339,22080,25657,26163,31530,30470,33010,31908,39376
31071,"Garfield, NE",24049,25969,26759,25946,28255,26946,27943,26116,28189
31073,"Gosper, NE",26239,24809,28031,23825,29597,29854,32304,30221,36046
31075,"Grant, NE",15576,17101,18898,20472,23888,25034,27602,25058,24824
31077,"Greeley, NE",19992,21947,24579,22131,25773,25304,27390,22426,26694
31079,"Hall, NE",24571,25742,27342,28011,29327,29274,30270,31428,33610
31081,"Hamilton, NE",22990,24568,26180,26047,29171,31500,32538,32073,37945
31083,"Harlan, NE",22720,22441,23262,21288,25830,26114,27242,26043,31787
31085,"Hayes, NE",20838,16580,21940,17785,26253,25241,33893,30195,41271
31087,"Hitchcock, NE",20731,18878,23149,21317,25353,23835,27702,25256,30723
31089,"Holt, NE",21335,23553,23510,23877,28366,29663,30105,29144,34242
31091,"Hooker, NE",17264,19210,24154,26342,27676,26106,25876,26746,28342
31093,"Howard, NE",21534,22784,24937,24415,27403,26281,28974,27678,31152
31095,"Jefferson, NE",23267,24113,27759,26556,28954,30214,30217,30250,33889
31097,"Johnson, NE",21924,22600,25625,23415,26742,26063,24603,24595,27378
31099,"Kearney, NE",25815,27570,28008,28186,32749,34147,37402,46646,54164
31101,"Keith, NE",21608,22556,23960,23999,26494,27045,27428,27546,31193
31103,"Keya Paha, NE",14302,17520,19861,19809,24674,24270,28313,23224,27030
31105,"Kimball, NE",22422,24093,25419,24065,29107,29321,31603,33024,37735
31107,"Knox, NE",20554,21648,23791,22574,26693,27138,28492,26458,30151
31109,"Lancaster, NE",28764,30826,31103,32056,32846,33843,34744,36321,37779
31111,"Lincoln, NE",24538,25214,26873,27844,30048,30312,31820,32032,35333
31113,"Logan, NE",21687,20970,28006,26450,31703,30772,31683,27213,30730
31115,"Loup, NE",8900,11131,15281,16697,22515,25335,28014,24057,25414
31117,"McPherson, NE",11073,13585,16993,19730,24400,24518,27268,24981,21976
31119,"Madison, NE",23400,24791,26865,27460,29176,29728,30759,31331,34362
31121,"Merrick, NE",20949,22630,23917,23234,25394,26765,28469,31097,34585
31123,"Morrill, NE",18719,20188,23021,23758,28638,28677,33464,34711,38514
31125,"Nance, NE",22032,21748,23919,22539,26904,29043,30224,27606,32332
31127,"Nemaha, NE",25945,28842,31235,27901,32936,37199,33362,32028,35259
31129,"Nuckolls, NE",23696,22546,26532,23616,28522,28519,28428,26705,31998
31131,"Otoe, NE",23819,25113,27334,26520,28866,31446,31049,31223,33266
31133,"Pawnee, NE",21963,24014,25789,21396,27724,30744,29783,28506,31829
31135,"Perkins, NE",28559,26192,30300,25012,35017,30523,30692,25685,37077
31137,"Phelps, NE",27699,28775,30505,30086,33637,32310,34550,33374,37385
31139,"Pierce, NE",22247,22943,26242,24628,28317,31498,32069,35434,40142
31141,"Platte, NE",24342,25348,26155,26601,28113,29283,29997,31203,35277
31143,"Polk, NE",24486,25160,27409,25501,29741,30811,32963,32611,40100
31145,"Red Willow, NE",23455,23741,25123,24851,26536,26822,29142,29321,33661
31147,"Richardson, NE",22502,24162,26443,25144,28069,30826,30728,30821,32955
31149,"Rock, NE",20150,20278,24226,24925,29286,27790,29029,27181,29848
31151,"Saline, NE",22452,22893,24889,24391,26371,27755,28198,28011,30656
31153,"Sarpy, NE",26838,28681,29552,30527,31116,33178,34643,36521,37861
31155,"Saunders, NE",24876,26507,27844,27526,28717,31292,31828,32079,34308
31157,"Scotts Bluff, NE",23989,24647,26061,26522,27518,27958,28495,29919,31395
31159,"Seward, NE",25217,26568,27954,27803,29893,30865,31590,31998,35706
31161,"Sheridan, NE",20886,22461,24459,24915,28962,27503,30265,29357,31359
31163,"Sherman, NE",18579,19328,22438,21571,27608,26947,28715,26496,32634
31165,"Sioux, NE",14901,16708,20693,21151,24312,24377,25635,24034,26373
31167,"Stanton, NE",21846,22423,23802,22490,24694,27038,27939,26753,29726
31169,"Thayer, NE",24635,24795,28012,26757,30634,31227,31360,30959,36431
31171,"Thomas, NE",18462,19602,24096,26755,28691,28718,29020,30539,33124
31173,"Thurston, NE",18731,19045,22437,22188,26079,27036,27604,26883,30241
31175,"Valley, NE",21651,22229,25265,25050,28775,28478,30085,29436,33938
31177,"Washington, NE",28614,30601,30974,31457,32732,34634,35685,37495,39464
31179,"Wayne, NE",20840,21352,23312,22562,25399,27164,27381,25848,29988
31181,"Webster, NE",22640,23598,26000,24796,28161,27111,29276,28094,31096
31183,"Wheeler, NE",28086,31870,31984,32073,38810,33141,44334,35265,32560
31185,"York, NE",25926,26997,26251,26074,28465,31201,32069,31373,35981
32001,"Churchill, NV",24716,26039,24819,25541,27156,29132,30581,31045,31511
32003,"Clark, NV",29778,31112,31811,31672,32545,34649,37863,39476,39982
32005,"Douglas, NV",40204,41794,42010,41023,43300,47910,51930,55299,56085
32007,"Elko, NV",26262,27233,25427,25946,27469,30167,31280,33454,36123
32009,"Esmeralda, NV",22722,24228,26268,26929,29003,30155,28973,29619,29101
32011,"Eureka, NV",24025,26286,23237,21640,23767,27526,27779,29276,32638
32013,"Humboldt, NV",25767,26619,22429,22758,24369,27001,29535,32215,33534
32015,"Lander, NV",27117,28621,29990,30287,31094,32034,34612,37010,40797
32017,"Lincoln, NV",18983,19040,20263,20968,21098,21843,21657,22750,23963
32019,"Lyon, NV",22513,23468,24288,23943,24998,26191,28054,28053,29108
32021,"Mineral, NV",24531,25486,25289,26471,27491,27686,28195,28872,31064
32023,"Nye, NV",22740,24344,23264,23791,25530,27398,28852,29782,30818
32027,"Pershing, NV",17995,18595,16799,16361,17937,19060,19342,19755,21541
32029,"Storey, NV",26401,28664,34986,35974,38201,39794,37959,41083,43509
32031,"Washoe, NV",35172,37826,39688,38659,39713,41996,44048,45533,45353
32033,"White Pine, NV",25635,28034,27731,27932,28782,31647,32287,32673,33775
32510,"Carson City (Independent City), NV",30549,33282,23455,20098,21178,21128,24645,30536,29415
33001,"Belknap, NH",29598,31604,34252,34393,34733,36616,37544,39873,41840
33003,"Carroll, NH",30266,32926,35691,36342,35788,37405,38190,39340,39990
33005,"Cheshire, NH",27721,29794,29621,30436,30668,32355,33804,36928,37786
33007,"Coos, NH",24788,26837,26885,27305,28532,29910,29997,30504,31757
33009,"Grafton, NH",30347,32992,35292,35741,36691,38455,39842,42009,42999
33011,"Hillsborough, NH",34511,38524,38075,38017,38862,41204,42035,44705,46842
33013,"Merrimack, NH",29765,32405,41237,41616,39889,41218,42618,47497,47573
33015,"Rockingham, NH",35510,40497,40375,40544,41280,43865,45615,48017,50040
33017,"Strafford, NH",25786,28344,30340,30544,31219,32885,33923,34975,36412
33019,"Sullivan, NH",26966,28693,30351,31098,31288,33483,34550,35999,37252
34001,"Atlantic, NJ",30152,31549,29193,29853,30520,31976,33469,36475,38171
34003,"Bergen, NJ",47729,52305,52071,51962,51578,55188,57333,62719,66819
34005,"Burlington, NJ",33022,35803,36663,37407,38602,40088,41404,44020,45923
34007,"Camden, NJ",28801,30180,31738,32625,34057,34898,36071,38234,39638
34009,"Cape May, NJ",30892,32929,35307,36452,36838,39027,40470,41644,42550
34011,"Cumberland, NJ",22892,23767,25175,26393,27029,27483,28109,29345,30285
34013,"Essex, NJ",35228,38861,39811,39147,40220,42365,44104,47674,50564
34015,"Gloucester, NJ",27015,28549,30416,31541,32389,34430,35939,37947,39442
34017,"Hudson, NJ",27421,29716,30759,31265,31205,32424,34579,37769,41617
34019,"Hunterdon, NJ",48910,53788,58228,59261,61543,62844,62654,67245,69763
34021,"Mercer, NJ",37467,41045,44777,45923,46913,47256,48377,51706,54355
34023,"Middlesex, NJ",34671,37342,38036,37870,38341,39550,40500,43268,45829
34025,"Monmouth, NJ",39846,44009,46189,46245,47093,49763,52089,56170,59739
34027,"Morris, NJ",49920,56053,55971,55683,57119,59696,62244,66684,71247
34029,"Ocean, NJ",29037,31293,33390,33966,34476,34762,35822,37651,39841
34031,"Passaic, NJ",28808,30954,31704,32007,32405,33235,34724,36721,38440
34033,"Salem, NJ",26196,27551,29245,30224,31453,33263,33984,35729,37244
34035,"Somerset, NJ",51493,57004,55656,54748,56739,60221,62606,66658,70726
34037,"Sussex, NJ",34297,37685,37910,38803,39671,40925,42128,44385,46684
34039,"Union, NJ",36321,40335,42432,42406,43246,43714,45196,48638,51225
34041,"Warren, NJ",31085,33250,34187,35317,35549,37109,38325,40748,43001
35001,"Bernalillo, NM",26292,28051,28998,29427,30267,31412,32545,34360,35116
35003,"Catron, NM",15193,15916,19239,20041,20592,21533,23309,24660,24555
35005,"Chaves, NM",19136,19745,22039,21949,22223,23971,25343,26821,28753
35006,"Cibola, NM*",14064,15126,16065,17423,18389,18979,19884,20964,21522
35007,"Colfax, NM",19923,21920,22145,22681,23900,24630,25626,27049,28916
35009,"Curry, NM",20786,21223,23582,24315,25338,26963,28097,28961,31595
35011,"De Baca, NM",18190,20297,23944,23540,23528,24787,26229,33303,29402
35013,"Doña Ana, NM",17528,18418,20503,21530,22462,23544,24890,25903,27186
35015,"Eddy, NM",20654,22420,26293,26200,26727,27769,30305,32999,37045
35017,"Grant, NM",18037,20122,19403,19569,20413,22529,24299,26082,27638
35019,"Guadalupe, NM",14501,15372,15882,16359,16565,17902,18460,20408,20572
35021,"Harding, NM",24650,30479,39412,33519,32393,30803,33565,33541,30765
35023,"Hidalgo, NM",16364,16994,17717,18026,18819,20345,22047,24750,25899
35025,"Lea, NM",17598,20237,22581,21729,22903,24205,26452,29548,31824
35027,"Lincoln, NM",19179,20490,22364,23394,23354,24375,25615,26915,29626
35028,"Los Alamos, NM",44681,46117,49801,53894,57184,59202,62101,60175,58472
35029,"Luna, NM",14275,15334,16876,18250,18972,19558,21416,22484,23688
35031,"McKinley, NM",13787,13979,16192,17287,18334,18826,19764,20446,21629
35033,"Mora, NM",14086,15615,16690,18124,19010,20276,20868,22353,23181
