GeoFips,GeoName,2017,2018,2019,2020,2021
29027,"Callaway, MO",37038,37434,40115,43671,46191
29029,"Camden, MO",39413,40238,42487,46149,53779
29031,"Cape Girardeau, MO",42932,43922,43856,46449,48732
29033,"Carroll, MO",44351,42590,47192,51232,54784
29035,"Carter, MO",34208,35407,38969,42787,45237
29037,"Cass, MO",45279,46428,48865,51409,54020
29039,"Cedar, MO",30105,31018,31770,34960,36748
29041,"Chariton, MO",41407,41006,44366,48933,51590
29043,"Christian, MO",39445,41019,42877,45374,48509
29045,"Clark, MO",36180,34342,36830,40770,43325
29047,"Clay, MO",46646,47691,49328,52450,56118
29049,"Clinton, MO",40039,40681,42840,46082,48730
29051,"Cole, MO",44903,45404,48294,52134,54941
29053,"Cooper, MO",37377,38238,39949,44416,47383
29055,"Crawford, MO",34904,36336,37178,40033,43192
29057,"Dade, MO",32326,33739,35396,38902,42127
29059,"Dallas, MO",32043,33170,34321,36355,38983
29061,"Daviess, MO",31362,31742,33034,36377,37739
29063,"DeKalb, MO",26869,27745,34261,36198,38366
29065,"Dent, MO",33364,34798,35734,39091,41420
29067,"Douglas, MO",29387,30463,32368,35738,37992
29069,"Dunklin, MO",33395,34786,36417,39435,43809
29071,"Franklin, MO",43043,44098,46380,49094,51952
29073,"Gasconade, MO",38302,39093,40633,43585,45866
29075,"Gentry, MO",41041,42637,45703,49591,50953
29077,"Greene, MO",42264,43478,45900,48134,51220
29079,"Grundy, MO",33719,33629,34882,38424,40504
29081,"Harrison, MO",34803,35460,37241,41726,43767
29083,"Henry, MO",41001,41060,41931,45715,48924
29085,"Hickory, MO",31079,32453,33430,36800,38100
29087,"Holt, MO",46623,44399,50637,56930,58888
29089,"Howard, MO",37896,38252,40891,44142,46854
29091,"Howell, MO",32849,34225,35728,38446,40358
29093,"Iron, MO",33198,34524,35263,38593,41182
29095,"Jackson, MO",44239,45664,46644,49915,53112
29097,"Jasper, MO",38403,40801,39842,41265,43859
29099,"Jefferson, MO",40952,42242,44193,46665,49392
29101,"Johnson, MO",35721,36865,37599,40141,46526
29103,"Knox, MO",33498,34023,37209,41419,42987
29105,"Laclede, MO",34999,36019,36383,39088,41266
29107,"Lafayette, MO",40778,41713,42782,46053,49491
29109,"Lawrence, MO",33336,34226,35094,37596,39889
29111,"Lewis, MO",32679,33867,35602,38514,41823
29113,"Lincoln, MO",39565,40394,42511,45097,47686
29115,"Linn, MO",37567,38413,39614,43234,45966
29117,"Livingston, MO",36969,37281,39106,43802,46069
29119,"McDonald, MO",27989,28455,29020,31657,35275
29121,"Macon, MO",41087,40991,41152,44838,47691
29123,"Madison, MO",33877,34528,36166,39546,41068
29125,"Maries, MO",32651,33603,36105,39120,41212
29127,"Marion, MO",38750,39956,41063,44348,47304
29129,"Mercer, MO",31544,31190,32105,35568,37104
29131,"Miller, MO",35107,36661,37824,41385,43510
29133,"Mississippi, MO",30184,29963,31911,36534,39424
29135,"Moniteau, MO",34959,35623,38417,43446,46530
29137,"Monroe, MO",39211,38897,41106,43467,47215
29139,"Montgomery, MO",39215,39597,41856,46685,49923
29141,"Morgan, MO",39858,40703,41617,44776,47637
29143,"New Madrid, MO",33570,33553,37247,43079,49093
29145,"Newton, MO",37657,38416,39711,42442,45190
29147,"Nodaway, MO",30260,31434,33241,37241,39258
29149,"Oregon, MO",32174,34280,37005,40775,42966
29151,"Osage, MO",43873,44602,46003,49948,52701
29153,"Ozark, MO",30435,32590,33351,36728,38401
29155,"Pemiscot, MO",32222,33943,36126,40570,46840
29157,"Perry, MO",40187,41406,42747,45738,48474
29159,"Pettis, MO",36267,36713,37712,40827,43693
29161,"Phelps, MO",37174,38953,39464,42213,44205
29163,"Pike, MO",33006,33196,36936,40344,42546
29165,"Platte, MO",56714,57572,58704,60838,63771
29167,"Polk, MO",33484,34839,36178,38301,41119
29169,"Pulaski, MO",38507,39177,41300,43973,44759
29171,"Putnam, MO",33299,34707,36103,39446,41629
29173,"Ralls, MO",37690,38015,40326,44503,47714
29175,"Randolph, MO",38006,38617,38661,43507,46164
29177,"Ray, MO",40912,41589,42782,45644,48843
29179,"Reynolds, MO",32912,34412,36189,40045,43066
29181,"Ripley, MO",34964,36068,37947,42565,45666
29183,"St. Charles, MO",51413,53542,55706,58134,61752
29185,"St. Clair, MO",29255,29892,31316,34466,36671
29186,"Ste. Genevieve, MO",37061,39936,41160,44215,46578
29187,"St. Francois, MO",32451,33815,35222,37971,40227
29189,"St. Louis, MO",65614,70716,73575,77419,81829
29195,"Saline, MO",36681,35526,37351,41697,44067
29197,"Schuyler, MO",31785,32597,32969,37161,38544
29199,"Scotland, MO",33270,33326,35776,41903,45092
29201,"Scott, MO",39193,40085,41226,44714,47750
29203,"Shannon, MO",31948,34086,34946,38917,41200
29205,"Shelby, MO",37425,36863,38989,43499,48578
29207,"Stoddard, MO",36461,34965,37698,40868,45554
29209,"Stone, MO",38506,40044,41537,44432,46852
29211,"Sullivan, MO",36787,37071,38969,44289,44139
29213,"Taney, MO",35092,36278,37777,40130,42600
29215,"Texas, MO",27883,28774,30579,34186,35346
29217,"Vernon, MO",35239,35146,36058,40312,42332
29219,"Warren, MO",40553,42503,44910,47227,50001
29221,"Washington, MO",29351,30700,31927,34830,37238
29223,"Wayne, MO",32256,33397,35865,39972,42678
29225,"Webster, MO",31954,32908,34607,37195,39976
29227,"Worth, MO",33354,33991,37715,40892,41952
29229,"Wright, MO",31241,32345,33209,36432,38544
29510,"St. Louis (Independent City), MO",43304,45592,48808,52085,55984
30001,"Beaverhead, MT",43057,45343,48960,53114,54430
30003,"Big Horn, MT",28939,29682,31525,35760,36517
30005,"Blaine, MT",27870,28130,28752,32137,34095
30007,"Broadwater, MT",38828,40626,43874,46978,47541
30009,"Carbon, MT",49829,52552,55564,58553,59715
30011,"Carter, MT",35841,35774,35331,41071,39354
30013,"Cascade, MT",44512,46014,47303,50576,53765
30015,"Chouteau, MT",29160,36390,39136,44873,39287
30017,"Custer, MT",41860,42673,45133,48672,50535
30019,"Daniels, MT",48288,46853,48764,59209,57661
30021,"Dawson, MT",42369,45235,44820,47514,47459
30023,"Deer Lodge, MT",37219,38080,40093,44356,46384
30025,"Fallon, MT",45301,45519,45775,48531,49165
30027,"Fergus, MT",38657,40824,44026,45728,46685
30029,"Flathead, MT",47115,48563,51462,55764,58964
30031,"Gallatin, MT",53344,55843,60242,65225,70276
30033,"Garfield, MT",33292,35850,35023,41816,37365
30035,"Glacier, MT",32015,33914,37046,41271,41159
30037,"Golden Valley, MT",46989,49051,49935,53351,53046
30039,"Granite, MT",42577,43616,46221,49622,51995
30041,"Hill, MT",42413,45244,45861,49714,51060
30043,"Jefferson, MT",47887,48364,51121,54195,56632
30045,"Judith Basin, MT",41820,45052,48136,52026,48352
30047,"Lake, MT",38313,38872,40510,44565,46387
30049,"Lewis and Clark, MT",47382,48024,50533,54364,56791
30051,"Liberty, MT",37618,43827,55944,60873,57219
30053,"Lincoln, MT",35468,37006,38977,42915,43782
30055,"McCone, MT",37284,35077,37815,42057,46848
30057,"Madison, MT",49961,51498,66750,70067,74468
30059,"Meagher, MT",38467,41374,44049,46482,46835
30061,"Mineral, MT",39138,39532,40374,44492,45966
30063,"Missoula, MT",49278,50531,53992,57895,61881
30065,"Musselshell, MT",41583,43255,44810,48195,49553
30067,"Park, MT",46995,48659,51909,55812,59558
30069,"Petroleum, MT",30450,31476,34028,36335,31503
30071,"Phillips, MT",35549,37394,39054,43494,44926
30073,"Pondera, MT",38834,42225,49912,56521,52704
30075,"Powder River, MT",32751,32391,34282,40773,39838
30077,"Powell, MT",39471,40923,45601,49055,50932
30079,"Prairie, MT",46275,47829,47082,54058,49204
30081,"Ravalli, MT",44437,45589,50072,53310,56321
30083,"Richland, MT",55453,57838,59985,59934,61645
30085,"Roosevelt, MT",35615,36254,36659,40608,43207
30087,"Rosebud, MT",44478,45657,47753,52220,53461
30089,"Sanders, MT",34344,35068,37037,41201,42153
30091,"Sheridan, MT",44543,44030,47259,53773,55476
30093,"Silver Bow, MT",47418,47533,48451,51180,54704
30095,"Stillwater, MT",54763,56748,59139,62194,64917
30097,"Sweet Grass, MT",44937,46493,51626,55732,57852
30099,"Teton, MT",40176,45928,49178,53825,50240
30101,"Toole, MT",40002,46435,49222,54000,49135
30103,"Treasure, MT",41527,45369,51812,56527,49706
30105,"Valley, MT",45643,44516,46099,50260,56541
30107,"Wheatland, MT",34255,35810,40321,43115,44640
30109,"Wibaux, MT",39227,37807,41574,45705,48904
30111,"Yellowstone, MT",49970,51735,52992,56075,59415
31001,"Adams, NE",46236,48197,50436,53834,58072
31003,"Antelope, NE",49105,51437,57774,71488,74129
31005,"Arthur, NE",47780,47267,49775,54348,58171
31007,"Banner, NE",56882,55285,58969,61329,68909
31009,"Blaine, NE",58143,59413,58725,66390,62594
31011,"Boone, NE",45587,49720,56680,66670,74085
31013,"Box Butte, NE",45490,47104,48835,50917,55642
31015,"Boyd, NE",50003,52142,58251,65645,74685
31017,"Brown, NE",51856,51782,56927,63013,63598
31019,"Buffalo, NE",51471,55613,56553,59369,61763
31021,"Burt, NE",43263,43958,47652,52212,56557
31023,"Butler, NE",43244,45275,48773,55051,59717
31025,"Cass, NE",48766,50708,53565,56967,60920
31027,"Cedar, NE",45563,48508,51013,58553,66572
31029,"Chase, NE",53661,53902,60268,68404,69366
31031,"Cherry, NE",45141,44859,47074,54140,55302
31033,"Cheyenne, NE",47320,46955,48869,51608,52730
31035,"Clay, NE",48017,48904,52353,58528,63915
31037,"Colfax, NE",40464,41564,44150,50636,54392
31039,"Cuming, NE",60512,57483,64751,72236,71979
31041,"Custer, NE",45572,46097,49256,56374,58544
31043,"Dakota, NE",37798,39463,41615,44031,48756
31045,"Dawes, NE",36395,37739,39476,44425,47375
31047,"Dawson, NE",41084,41521,44578,48074,49653
31049,"Deuel, NE",40952,42082,40961,43499,46093
31051,"Dixon, NE",38630,40611,44757,50265,54144
31053,"Dodge, NE",44578,45481,48081,52163,56298
31055,"Douglas, NE",59247,61353,63204,64768,68699
31057,"Dundy, NE",61319,66485,71482,85446,93788
31059,"Fillmore, NE",53639,54575,57200,62796,68697
31061,"Franklin, NE",45174,47159,52677,62114,68092
31063,"Frontier, NE",39180,38844,39203,47254,55020
31065,"Furnas, NE",42199,42291,46142,53829,59961
31067,"Gage, NE",44467,46774,48682,52502,57838
31069,"Garden, NE",43264,42982,47020,51193,57475
31071,"Garfield, NE",42036,42345,46130,54226,54771
31073,"Gosper, NE",44864,48848,52047,60103,67627
31075,"Grant, NE",45414,44430,50847,56159,59952
31077,"Greeley, NE",47321,48861,51465,59544,66840
31079,"Hall, NE",41377,42212,43633,47179,51566
31081,"Hamilton, NE",53892,52354,53781,60279,65739
31083,"Harlan, NE",47743,51786,57567,63737,66306
31085,"Hayes, NE",58031,61669,70204,81633,90144
31087,"Hitchcock, NE",39271,39391,42440,49549,59923
31089,"Holt, NE",51871,49800,52409,59866,66231
31091,"Hooker, NE",42695,48049,47599,48980,49027
31093,"Howard, NE",42664,42754,46850,52024,55957
31095,"Jefferson, NE",44628,45983,48162,52524,56274
31097,"Johnson, NE",31509,32671,34566,38725,42104
31099,"Kearney, NE",52526,51641,57267,63956,72421
31101,"Keith, NE",42585,44938,45436,48869,52394
31103,"Keya Paha, NE",48900,49693,52357,63851,62968
31105,"Kimball, NE",45871,45632,46172,52000,55021
31107,"Knox, NE",44604,44365,46881,53730,57577
31109,"Lancaster, NE",47040,48981,51035,53827,56782
31111,"Lincoln, NE",46930,47850,49617,53436,58484
31113,"Logan, NE",42492,53461,52031,57256,60186
31115,"Loup, NE",56414,57809,58268,65201,69695
31117,"McPherson, NE",51212,48763,51745,67927,63343
31119,"Madison, NE",46542,48712,51683,55695,60169
31121,"Merrick, NE",47177,43515,48814,52538,56823
31123,"Morrill, NE",53882,53109,57763,63827,65524
31125,"Nance, NE",35225,36685,40694,47317,55096
31127,"Nemaha, NE",45064,46097,48317,51393,56823
31129,"Nuckolls, NE",46995,50035,53019,59933,68062
31131,"Otoe, NE",49230,52825,55614,58784,63569
31133,"Pawnee, NE",41047,43918,44972,53131,58774
31135,"Perkins, NE",54937,54113,64894,75072,87847
31137,"Phelps, NE",49695,50515,54090,60264,63430
31139,"Pierce, NE",52260,52570,57035,62386,68647
31141,"Platte, NE",43837,45206,48329,52458,56149
31143,"Polk, NE",49858,50455,53709,57864,65364
31145,"Red Willow, NE",43095,44358,46784,51790,53974
31147,"Richardson, NE",45484,47047,49797,54936,60001
31149,"Rock, NE",52734,62759,64946,76670,80527
31151,"Saline, NE",39562,41150,42769,46753,51623
31153,"Sarpy, NE",48289,50438,52202,54900,58084
31155,"Saunders, NE",49002,50500,53994,57644,61840
31157,"Scotts Bluff, NE",42284,43527,45546,49089,51337
31159,"Seward, NE",47342,48869,51016,55580,58829
31161,"Sheridan, NE",45235,46136,50584,56304,60271
31163,"Sherman, NE",40568,41042,44880,51164,60225
31165,"Sioux, NE",53463,55967,59849,65082,74215
31167,"Stanton, NE",41263,43615,47073,54803,61286
31169,"Thayer, NE",50147,50620,52792,59847,63828
31171,"Thomas, NE",52280,59286,57707,59914,61324
31173,"Thurston, NE",37032,37493,41718,49998,57406
31175,"Valley, NE",46636,48327,52167,60546,63254
31177,"Washington, NE",54146,55419,58221,61147,65143
31179,"Wayne, NE",40745,41518,43613,48187,51852
31181,"Webster, NE",45484,46268,51108,54802,57191
31183,"Wheeler, NE",59783,57446,73088,72748,83722
31185,"York, NE",44626,46693,48928,54506,58148
32001,"Churchill, NV",44023,44761,45923,49871,54726
32003,"Clark, NV",45974,47814,51012,53562,58276
32005,"Douglas, NV",70466,72342,77239,81033,87214
32007,"Elko, NV",44174,45979,47458,50436,52754
32009,"Esmeralda, NV",47840,45169,51386,47507,55007
32011,"Eureka, NV",40033,41588,47549,47833,49606
32013,"Humboldt, NV",45006,45500,47967,50801,53564
32015,"Lander, NV",60194,64046,67315,69536,72511
32017,"Lincoln, NV",39818,41269,45484,49336,53269
32019,"Lyon, NV",37360,38612,40283,44043,48247
32021,"Mineral, NV",36667,37331,41053,47029,48836
32023,"Nye, NV",35457,36077,37624,39534,42796
32027,"Pershing, NV",32276,31799,33070,37287,39688
32029,"Storey, NV",54426,58997,60420,69486,77775
32031,"Washoe, NV",55573,59983,62117,65674,71436
32033,"White Pine, NV",43567,45826,48628,53734,56241
32510,"Carson City (Independent City), NV",46450,48628,50973,55239,60445
33001,"Belknap, NH",56991,59588,64287,67965,71958
33003,"Carroll, NH",56837,58239,63343,66897,69803
33005,"Cheshire, NH",49829,51339,53260,58093,64870
33007,"Coos, NH",42324,43589,45254,49535,52132
33009,"Grafton, NH",57611,60736,66344,70687,74813
33011,"Hillsborough, NH",57847,60179,63263,67127,71849
33013,"Merrimack, NH",55174,56938,60412,64478,68222
33015,"Rockingham, NH",70406,73710,79315,82496,88303
33017,"Strafford, NH",48413,50729,53852,57449,61139
33019,"Sullivan, NH",50068,52706,55373,59379,63225
34001,"Atlantic, NJ",44969,46585,50196,55273,58310
34003,"Bergen, NJ",79633,83650,87903,90759,97343
34005,"Burlington, NJ",57855,59543,62113,65654,69496
34007,"Camden, NJ",49938,51717,53811,57483,61642
34009,"Cape May, NJ",56018,58573,63302,68326,72010
34011,"Cumberland, NJ",37123,38060,40014,43844,47559
34013,"Essex, NJ",59492,59951,63975,68192,74310
34015,"Gloucester, NJ",51540,53299,55704,58909,62553
34017,"Hudson, NJ",57478,61390,64645,65509,72046
34019,"Hunterdon, NJ",83072,85876,90649,93279,100288
34021,"Mercer, NJ",62920,65376,68721,71990,77911
34023,"Middlesex, NJ",56032,58409,61440,64920,70221
34025,"Monmouth, NJ",73826,76907,82513,86029,92119
34027,"Morris, NJ",91243,94637,97774,100617,107767
34029,"Ocean, NJ",48987,50192,53315,56831,60823
34031,"Passaic, NJ",45741,47502,50421,54514,59559
34033,"Salem, NJ",44681,46106,48860,52936,57547
34035,"Somerset, NJ",96030,100906,107923,106558,113975
34037,"Sussex, NJ",57960,60185,63283,66431,71059
34039,"Union, NJ",62844,65638,68555,70955,77007
34041,"Warren, NJ",51789,53448,55865,58755,63041
35001,"Bernalillo, NM",42145,43643,46130,49817,53616
35003,"Catron, NM",31531,32541,33162,36786,37990
35005,"Chaves, NM",37612,38895,39757,42594,45577
35006,"Cibola, NM*",26281,27085,28055,31700,34627
35007,"Colfax, NM",38010,38757,40240,44671,47563
35009,"Curry, NM",41714,42033,44392,48757,52015
35011,"De Baca, NM",44194,45682,48600,54946,56384
35013,"Doña Ana, NM",35189,36063,38142,41597,45045
35015,"Eddy, NM",45751,51919,59246,59518,62888
35017,"Grant, NM",36869,39310,41531,44295,48537
35019,"Guadalupe, NM",30658,32890,33980,37162,43255
35021,"Harding, NM",33332,38084,40555,46965,49695
35023,"Hidalgo, NM",38412,40970,42896,47293,51465
35025,"Lea, NM",39093,45697,48054,45169,48578
35027,"Lincoln, NM",39029,40179,41684,45210,47703
35028,"Los Alamos, NM",67440,70596,72366,75949,81306
35029,"Luna, NM",28572,30025,31164,35385,38494
35031,"McKinley, NM",25805,26794,28158,31889,34939
35033,"Mora, NM",37747,40412,43595,48632,51939
35035,"Otero, NM",33378,34638,35385,38978,41657
35037,"Quay, NM",35111,37075,37684,41017,44798
35039,"Rio Arriba, NM",32506,33774,34872,38992,42467
35041,"Roosevelt, NM",38404,37921,39990,43456,45456
35043,"Sandoval, NM",40877,41802,44713,47989,51807
35045,"San Juan, NM",34402,35836,36599,38835,41735
35047,"San Miguel, NM",33115,34896,36646,41194,44889
35049,"Santa Fe, NM",54880,57922,61879,65042,69528
35051,"Sierra, NM",35151,36828,39373,45403,49778
35053,"Socorro, NM",32792,33830,35357,38874,42389
35055,"Taos, NM",35208,36496,37469,41670,44709
35057,"Torrance, NM",30662,32439,34471,38437,41423
35059,"Union, NM",34301,34901,35867,40294,41350
35061,"Valencia, NM*",33207,34625,36192,39980,43485
36001,"Albany, NY",57279,57705,62495,67115,70947
36003,"Allegany, NY",33559,34030,36813,40558,42569
36005,"Bronx, NY",33442,34468,37090,42414,46834
36007,"Broome, NY",40954,41838,43732,47712,50657
36009,"Cattaraugus, NY",38405,38743,40704,44629,46775
36011,"Cayuga, NY",41136,41931,44668,48654,51431
36013,"Chautauqua, NY",39174,39471,41237,44998,47642
36015,"Chemung, NY",41853,43313,45402,49108,52360
36017,"Chenango, NY",40666,41378,42909,47183,50568
36019,"Clinton, NY",42914,43138,44979,48408,50625
36021,"Columbia, NY",52895,53519,57978,61949,65426
36023,"Cortland, NY",39472,40612,41611,45921,48617
36025,"Delaware, NY",37996,38992,42770,46157,48644
36027,"Dutchess, NY",53776,55273,59590,63333,67256
36029,"Erie, NY",47743,48756,50760,55229,57625
36031,"Essex, NY",43914,45085,47408,51020,54109
36033,"Franklin, NY",38268,38694,41327,45004,48658
36035,"Fulton, NY",41463,42491,44191,48587,51558
36037,"Genesee, NY",41669,42772,44444,48351,50662
36039,"Greene, NY",45962,46364,48849,53044,55805
36041,"Hamilton, NY",47689,47904,49017,52685,54556
36043,"Herkimer, NY",40418,41214,44074,48208,51946
36045,"Jefferson, NY",43084,43716,45905,50368,53130
36047,"Kings, NY",46345,48716,51632,56349,61851
36049,"Lewis, NY",43124,43982,46957,51181,54629
36051,"Livingston, NY",44401,46200,46803,49549,52209
36053,"Madison, NY",44139,44820,48065,51732,54766
36055,"Monroe, NY",49974,51014,53057,57252,60046
36057,"Montgomery, NY",40471,40280,42045,46018,48821
36059,"Nassau, NY",83722,86556,89713,93715,99597
36061,"New York, NY",173001,176343,173525,175327,195543
36063,"Niagara, NY",43033,43815,46393,51017,53137
36065,"Oneida, NY",42138,43143,46034,49821,53172
36067,"Onondaga, NY",49286,51015,52978,57760,60992
36069,"Ontario, NY",51339,52086,55262,59177,62051
36071,"Orange, NY",48588,49491,51803,55348,58883
36073,"Orleans, NY",37748,38706,39657,44078,46322
36075,"Oswego, NY",38866,39723,41695,45855,48574
36077,"Otsego, NY",42477,43775,46240,50111,53431
36079,"Putnam, NY",63794,67031,70345,74127,78754
36081,"Queens, NY",44475,46286,48675,53838,58646
36083,"Rensselaer, NY",46848,47817,50039,54643,58126
36085,"Richmond, NY",52578,53726,56475,60381,65113
36087,"Rockland, NY",56588,58183,60915,64854,69173
36089,"St. Lawrence, NY",36853,37319,39181,42821,45626
36091,"Saratoga, NY",64251,68391,67477,71652,75651
36093,"Schenectady, NY",47895,47960,53917,58435,62484
36095,"Schoharie, NY",41297,42562,45273,49123,52027
36097,"Schuyler, NY",40478,40965,42715,46769,49811
36099,"Seneca, NY",38085,38442,40586,44704,47269
36101,"Steuben, NY",43629,45255,47475,51050,54238
36103,"Suffolk, NY",64761,67137,72292,76687,81309
36105,"Sullivan, NY",43213,44559,47370,51175,53874
36107,"Tioga, NY",43781,44387,46710,50803,53919
36109,"Tompkins, NY",41957,43071,45232,48541,51377
36111,"Ulster, NY",47687,49360,53426,57057,60557
36113,"Warren, NY",49942,51177,53919,59267,62392
36115,"Washington, NY",38994,39721,42093,46149,49202
36117,"Wayne, NY",44092,44921,47651,51428,53499
36119,"Westchester, NY",99756,103332,107755,112096,119705
36121,"Wyoming, NY",38614,39048,41950,45927,49062
36123,"Yates, NY",38678,39060,42576,46399,48934
37001,"Alamance, NC",38208,39582,41493,44418,48118
37003,"Alexander, NC",36320,37328,39301,42147,46513
37005,"Alleghany, NC",36408,37655,40046,42648,45206
37007,"Anson, NC",36456,37630,40616,42055,47744
37009,"Ashe, NC",34273,35619,38065,41284,44203
37011,"Avery, NC",33869,35277,37300,40197,43022
37013,"Beaufort, NC",42246,43297,46467,49748,54165
37015,"Bertie, NC",36613,36567,39224,42000,48377
37017,"Bladen, NC",36959,36937,39138,43369,47567
37019,"Brunswick, NC",45548,47367,50004,52706,55361
37021,"Buncombe, NC",45720,48123,51095,53944,57895
37023,"Burke, NC",34575,35754,37922,41229,44798
37025,"Cabarrus, NC",43229,44468,46415,49592,53647
37027,"Caldwell, NC",34361,35490,37207,40147,43856
37029,"Camden, NC",45927,46266,49318,52032,55457
37031,"Carteret, NC",48341,50027,53601,57329,60741
37033,"Caswell, NC",33435,34071,35982,38866,42247
37035,"Catawba, NC",43136,44457,46269,49400,53333
37037,"Chatham, NC",59673,62454,67117,70130,75624
37039,"Cherokee, NC",31298,32385,34649,37421,40485
37041,"Chowan, NC",39543,40763,43086,46206,50460
37043,"Clay, NC",32948,34207,37286,40229,43300
37045,"Cleveland, NC",35727,36649,38518,41569,45544
37047,"Columbus, NC",32809,33918,36093,40202,44729
37049,"Craven, NC",41941,43638,46534,50408,54135
37051,"Cumberland, NC",36703,37978,39633,43028,46992
37053,"Currituck, NC",45506,46351,50389,53380,57320
37055,"Dare, NC",54038,55468,60562,65191,68887
37057,"Davidson, NC",37818,39015,41164,44191,48086
37059,"Davie, NC",46973,48231,50977,53558,57591
37061,"Duplin, NC",39134,38596,41559,44729,51968
37063,"Durham, NC",47606,49665,52438,55464,60330
37065,"Edgecombe, NC",34324,35603,37462,40755,45069
37067,"Forsyth, NC",46888,47131,49345,52167,56378
37069,"Franklin, NC",35458,37195,38629,41482,44996
37071,"Gaston, NC",39236,39542,41535,44739,48508
37073,"Gates, NC",39767,39538,42248,45113,50100
37075,"Graham, NC",33158,34614,37164,39698,43178
37077,"Granville, NC",36738,37686,40074,43069,46504
37079,"Greene, NC",30782,30961,32922,35457,39564
37081,"Guilford, NC",43900,45219,47340,50418,54651
37083,"Halifax, NC",34925,35920,37975,40677,44948
37085,"Harnett, NC",33810,34921,36681,39500,43484
37087,"Haywood, NC",39248,40084,42758,45709,49639
37089,"Henderson, NC",42088,44272,46609,48613,52634
37091,"Hertford, NC",32500,33078,35068,38879,41973
37093,"Hoke, NC",31220,32956,34507,37467,41652
37095,"Hyde, NC",37387,37104,42537,45957,49175
37097,"Iredell, NC",48289,50778,53430,56830,60791
37099,"Jackson, NC",32638,33850,36736,39950,43362
37101,"Johnston, NC",38636,39960,42117,45109,48950
37103,"Jones, NC",40188,38153,42088,43579,50245
37105,"Lee, NC",38214,40304,42355,45022,49136
37107,"Lenoir, NC",39070,39696,41500,45319,50363
37109,"Lincoln, NC",44231,45899,48419,51675,55368
37111,"McDowell, NC",33977,34981,36377,39398,42960
37113,"Macon, NC",38013,38595,41975,45095,48875
37115,"Madison, NC",33128,34630,37206,39775,43064
37117,"Martin, NC",33158,33862,35954,38674,43176
37119,"Mecklenburg, NC",58946,61278,63805,66863,71836
37121,"Mitchell, NC",34799,35938,37938,40735,43973
37123,"Montgomery, NC",36002,37241,38850,42133,46916
37125,"Moore, NC",50570,51834,54737,57819,60775
37127,"Nash, NC",39749,41448,44063,46885,50714
37129,"New Hanover, NC",44961,47840,50960,54391,57693
37131,"Northampton, NC",35189,35942,39114,41617,46742
37133,"Onslow, NC",42121,43628,44307,46972,50869
37135,"Orange, NC",63311,62408,66970,69593,74994
37137,"Pamlico, NC",42462,42391,46364,49603,53355
37139,"Pasquotank, NC",37818,37568,39929,43165,47034
37141,"Pender, NC",38066,39446,42899,45375,48665
37143,"Perquimans, NC",41321,40850,43540,46690,51577
37145,"Person, NC",36878,37875,39670,42737,46879
37147,"Pitt, NC",41208,43539,45951,49350,53200
37149,"Polk, NC",45366,46369,51561,54775,59482
37151,"Randolph, NC",35883,37445,39292,41954,45777
37153,"Richmond, NC",34479,35046,36629,40055,44562
37155,"Robeson, NC",30186,31471,33639,36880,41780
37157,"Rockingham, NC",35573,36654,38428,41249,45049
37159,"Rowan, NC",35785,37417,39508,42922,46763
37161,"Rutherford, NC",32194,33258,35607,38741,42376
37163,"Sampson, NC",36679,35834,37994,40646,45841
37165,"Scotland, NC",31455,32741,34770,37527,42171
37167,"Stanly, NC",37782,38864,40374,43279,46827
37169,"Stokes, NC",36435,38194,39689,42290,46159
37171,"Surry, NC",36904,38085,39935,42733,46963
37173,"Swain, NC",38470,38763,41006,44824,49421
37175,"Transylvania, NC",41336,42824,45984,48341,52252
37177,"Tyrrell, NC",35124,33390,39263,43515,47379
37179,"Union, NC",51142,53453,55973,59055,63777
37181,"Vance, NC",34174,34929,36561,39845,44399
37183,"Wake, NC",56295,60217,62535,66147,71205
37185,"Warren, NC",29465,30339,31817,35682,38740
37187,"Washington, NC",35219,35823,38154,41632,46846
37189,"Watauga, NC",36175,38120,40810,43559,46766
37191,"Wayne, NC",38488,39745,42187,45415,49881
37193,"Wilkes, NC",36915,37461,38955,41739,46169
37195,"Wilson, NC",39083,40386,41803,44562,48642
37197,"Yadkin, NC",36870,37672,39450,41874,46172
37199,"Yancey, NC",33525,36070,37365,39832,41892
38001,"Adams, ND",48781,46484,48914,57099,57586
38003,"Barnes, ND",48520,50880,55652,63045,66463
38005,"Benson, ND",36449,40416,39623,49406,55282
38007,"Billings, ND",77220,75326,79623,83228,92571
38009,"Bottineau, ND",53255,61474,60713,68775,69935
38011,"Bowman, ND",59141,61218,68487,69660,77069
38013,"Burke, ND",62201,71987,73848,75228,72515
38015,"Burleigh, ND",56029,58396,60474,62746,66017
38017,"Cass, ND",54344,57447,58233,61736,65803
38019,"Cavalier, ND",57730,75916,63525,90480,88700
38021,"Dickey, ND",49958,51210,61984,68779,73312
38023,"Divide, ND",53717,53638,58643,65123,66208
38025,"Dunn, ND",61014,67787,74483,73707,80976
38027,"Eddy, ND",52669,56128,57092,69336,72571
38029,"Emmons, ND",46925,46845,48876,64339,72883
38031,"Foster, ND",55066,58125,58655,73729,75732
38033,"Golden Valley, ND",41200,38170,39094,44263,52279
38035,"Grand Forks, ND",47471,49037,51236,55175,58132
38037,"Grant, ND",45910,41895,43268,54801,57313
38039,"Griggs, ND",54426,56598,55402,68358,73012
38041,"Hettinger, ND",53120,47732,48588,59125,58160
